Handle,Max Rating_x,Result,Max Rating_y,Solved Problems,Problem Count
GreatDevResh,1953,Yes,1953,"{(1850, 'H'), (1879, 'D'), (1833, 'G'), (1859, 'D'), (1870, 'D'), (1826, 'D'), (1846, 'G'), (1869, 'D1'), (1861, 'D'), (1846, 'E2'), (1810, 'D'), (1834, 'D'), (1851, 'F'), (1836, 'C'), (1845, 'D'), (1867, 'D'), (1873, 'H'), (1862, 'F'), (1843, 'F1'), (1807, 'F'), (1849, 'D'), (1798, 'C'), (1853, 'C'), (1809, 'D'), (1864, 'D'), (1833, 'F'), (1846, 'F'), (1855, 'C2'), (1842, 'D')}",29
yellowtoad,2075,Yes,2075,"{(1848, 'C'), (1859, 'D'), (1870, 'D'), (1825, 'D1'), (1861, 'D'), (1731, 'C'), (1797, 'D'), (1817, 'B'), (1810, 'D'), (1834, 'D'), (1799, 'C'), (1802, 'E'), (1836, 'C'), (769, 'D'), (1823, 'D'), (1845, 'D'), (1867, 'D'), (106, 'C'), (1805, 'D'), (1849, 'D'), (1598, 'D'), (924, 'C'), (1809, 'D'), (1554, 'B'), (1780, 'D'), (1872, 'F'), (1842, 'D'), (1153, 'C')}",28
crzy,1887,Yes,1832,"{(1721, 'D'), (1879, 'D'), (1859, 'D'), (1870, 'D'), (1869, 'D1'), (1841, 'C'), (1861, 'D'), (1799, 'C'), (1779, 'D'), (1845, 'D'), (1867, 'D'), (1715, 'C'), (1814, 'B'), (1792, 'D'), (1849, 'D'), (1798, 'C'), (1626, 'C'), (1872, 'F'), (1842, 'D'), (1772, 'E')}",20
qwerty190,2047,Yes,2047,"{(1034, 'A'), (1637, 'D'), (1265, 'D'), (1342, 'D'), (862, 'C'), (1476, 'D'), (1168, 'B'), (1262, 'D2'), (1600, 'E'), (1709, 'C'), (1582, 'F1'), (1592, 'C'), (1348, 'D'), (351, 'B'), (1700, 'C'), (1823, 'D'), (1627, 'D'), (1400, 'D'), (1325, 'D'), (1551, 'D1'), (1486, 'C2'), (1617, 'D1'), (1508, 'A'), (1400, 'B'), (1402, 'A'), (1468, 'D'), (1534, 'D'), (1644, 'D'), (1626, 'C'), (1382, 'D'), (1365, 'E'), (1335, 'E1'), (729, 'E'), (1591, 'D'), (1494, 'C'), (1747, 'D'), (1395, 'D'), (1467, 'C'), (1661, 'D'), (1620, 'E'), (1630, 'B'), (1709, 'D'), (1436, 'D'), (1647, 'D'), (1550, 'C'), (1453, 'D'), (1651, 'D'), (1334, 'D'), (1468, 'F'), (1440, 'C2'), (711, 'D'), (1554, 'C'), (1270, 'D'), (57, 'C'), (1613, 'D'), (1285, 'D'), (1545, 'B'), (1178, 'E'), (1437, 'C'), (1516, 'C'), (1468, 'J'), (1848, 'C'), (1153, 'D'), (1628, 'B'), (622, 'D'), (1152, 'C'), (1392, 'D'), (1707, 'B'), (1254, 'B1'), (1475, 'F'), (1583, 'D'), (1594, 'D'), (1562, 'D1'), (1446, 'B'), (744, 'B'), (1237, 'C1'), (1393, 'C'), (1556, 'D'), (1660, 'F1'), (1305, 'D'), (1554, 'B'), (1450, 'D'), (986, 'B'), (1424, 'B'), (1485, 'C'), (1041, 'E'), (1661, 'C'), (1611, 'E2'), (1624, 'G'), (1621, 'C'), (1466, 'E'), (1478, 'C'), (1696, 'D'), (1469, 'D'), (1579, 'F'), (1339, 'D'), (1353, 'E'), (1572, 'A'), (529, 'B'), (1335, 'E2'), (1824, 'B1'), (652, 'D'), (1552, 'D'), (1044, 'B'), (1697, 'D'), (1495, 'B'), (1367, 'D'), (1237, 'C2'), (1554, 'D'), (1765, 'D'), (1820, 'D'), (1569, 'D'), (1659, 'D'), (1635, 'D'), (1208, 'D'), (1444, 'B'), (1207, 'E'), (1404, 'B'), (1133, 'F2')}",119
naf-fly,2067,Yes,2067,"{(1731, 'C'), (1731, 'D'), (1747, 'D'), (1879, 'D'), (1794, 'D'), (1768, 'D'), (1780, 'D'), (1759, 'F'), (1792, 'D')}",9
Nicolas125841,1950,Yes,1950,"{(1637, 'D'), (1738, 'D'), (1859, 'D'), (1476, 'D'), (1225, 'D'), (1799, 'D1'), (1856, 'E1'), (1561, 'D1'), (1600, 'E'), (1709, 'C'), (1582, 'F1'), (1689, 'D'), (1592, 'C'), (1810, 'D'), (1759, 'F'), (1611, 'E1'), (1746, 'D'), (1823, 'D'), (1715, 'C'), (1867, 'D'), (1627, 'D'), (1543, 'C'), (1551, 'D1'), (1486, 'C2'), (1617, 'D1'), (1629, 'D'), (1708, 'D'), (1734, 'D'), (1512, 'G'), (1538, 'D'), (1872, 'F'), (1855, 'C2'), (1842, 'D'), (607, 'B'), (1591, 'D'), (1573, 'C'), (1747, 'D'), (1496, 'D'), (1729, 'F'), (1846, 'G'), (1586, 'C'), (1480, 'C'), (1706, 'D1'), (1709, 'D'), (1713, 'D'), (1517, 'D'), (1719, 'D1'), (1658, 'C'), (1821, 'D'), (1715, 'D'), (1704, 'D'), (1847, 'D'), (1744, 'E2'), (1740, 'E'), (1729, 'E'), (1279, 'D'), (1547, 'F'), (1728, 'D'), (1620, 'C'), (1849, 'D'), (1598, 'D'), (1787, 'D'), (1864, 'D'), (1853, 'D'), (1613, 'D'), (1702, 'G1'), (1516, 'C'), (1721, 'D'), (1549, 'D'), (1705, 'D'), (1749, 'D'), (1870, 'D'), (1774, 'E'), (1773, 'A'), (1731, 'C'), (1560, 'F1'), (1601, 'B'), (1845, 'D'), (1473, 'D'), (1594, 'D'), (1578, 'H'), (1739, 'D'), (1611, 'F'), (1562, 'D1'), (1579, 'E2'), (1717, 'D'), (1580, 'A'), (1556, 'D'), (1593, 'D2'), (1732, 'C1'), (1758, 'D'), (1879, 'D'), (1611, 'E2'), (1624, 'G'), (1401, 'D'), (1466, 'E'), (1869, 'D1'), (1608, 'C'), (1575, 'D'), (1586, 'D'), (1557, 'C'), (1731, 'D'), (1478, 'C'), (1579, 'F'), (1546, 'D'), (1561, 'D2'), (1735, 'D'), (1770, 'C'), (1537, 'D'), (300, 'C'), (1719, 'D2'), (1552, 'D'), (1759, 'G'), (977, 'F'), (1750, 'D'), (1853, 'C'), (1525, 'D'), (1569, 'D'), (1714, 'F'), (1635, 'D'), (1618, 'E'), (1720, 'D1')}",122
andrey.m,2034,Yes,2034,"{(1842, 'D'), (1849, 'D'), (1841, 'C'), (1861, 'D'), (1848, 'C'), (1846, 'E2'), (1818, 'D'), (1765, 'D'), (1826, 'D'), (1870, 'D'), (1107, 'D'), (1846, 'G'), (1846, 'F'), (1872, 'F'), (1866, 'C'), (1854, 'A2')}",16
eriFseR,1952,Yes,1952,"{(1591, 'D'), (631, 'C'), (1848, 'C'), (1679, 'D'), (1694, 'D'), (1879, 'D'), (1637, 'D'), (1718, 'A2'), (1672, 'D'), (1870, 'D'), (149, 'D'), (1434, 'A'), (1648, 'B'), (1846, 'G'), (1326, 'D2'), (1434, 'B'), (1272, 'E'), (1696, 'D'), (1846, 'E2'), (1689, 'D'), (1647, 'D'), (540, 'D'), (1707, 'B'), (1735, 'D'), (1242, 'B'), (1746, 'D'), (126, 'B'), (1868, 'B1'), (914, 'D'), (1442, 'A'), (1684, 'D'), (1495, 'B'), (1740, 'E'), (161, 'D'), (1360, 'F'), (1693, 'B'), (1442, 'B'), (1849, 'D'), (1413, 'C'), (1413, 'D'), (1853, 'C'), (482, 'B'), (1228, 'C'), (1718, 'A1'), (1283, 'D'), (1305, 'D')}",46
qianchen01,1885,Yes,1885,"{(1848, 'C'), (1879, 'D'), (1833, 'G'), (1859, 'D'), (1870, 'D'), (1826, 'D'), (1856, 'E1'), (1586, 'C'), (1841, 'C'), (1586, 'D'), (1810, 'D'), (1821, 'D'), (1823, 'D'), (1845, 'D'), (1867, 'D'), (518, 'D'), (1824, 'B1'), (1805, 'D'), (1814, 'B'), (1853, 'C'), (1809, 'D'), (1820, 'D'), (1853, 'D'), (1855, 'C2')}",24
NooB_VansH,1894,Yes,1894,"{(1034, 'A'), (1155, 'D'), (1036, 'C'), (1637, 'D'), (1738, 'D'), (1342, 'D'), (1500, 'A'), (1859, 'D'), (1225, 'D'), (1799, 'D1'), (1856, 'E1'), (349, 'B'), (1777, 'C'), (1861, 'D'), (1304, 'D'), (1810, 'D'), (1819, 'B'), (1700, 'C'), (1295, 'D'), (1746, 'D'), (1451, 'D'), (1823, 'D'), (1867, 'D'), (1873, 'H'), (25, 'D'), (1627, 'D'), (1400, 'D'), (1365, 'D'), (808, 'D'), (1486, 'C2'), (1783, 'C'), (1626, 'C'), (486, 'C'), (1144, 'F'), (1336, 'B'), (1538, 'D'), (1872, 'F'), (1382, 'C2'), (1855, 'C2'), (1747, 'D'), (1802, 'D'), (1430, 'D'), (1333, 'C'), (1467, 'C'), (1729, 'F'), (1470, 'B'), (1479, 'B1'), (1620, 'E'), (1825, 'D1'), (1706, 'D1'), (1368, 'D'), (1436, 'D'), (505, 'C'), (1801, 'C'), (1491, 'D'), (1817, 'B'), (1702, 'F'), (1768, 'D'), (1517, 'D'), (1851, 'F'), (1394, 'A'), (1658, 'C'), (1821, 'D'), (1396, 'B'), (1552, 'C'), (467, 'C'), (1847, 'D'), (1475, 'D'), (830, 'A'), (1744, 'E2'), (1729, 'E'), (20, 'C'), (1334, 'D'), (1678, 'B2'), (339, 'D'), (1213, 'G'), (1849, 'D'), (1030, 'D'), (1864, 'D'), (1492, 'D'), (1012, 'C'), (1375, 'D'), (1702, 'G1'), (1316, 'C'), (1437, 'C'), (1186, 'C'), (191, 'C'), (1848, 'C'), (1749, 'D'), (1826, 'D'), (1870, 'D'), (1628, 'B'), (1283, 'E'), (1245, 'D'), (1327, 'E'), (1560, 'F1'), (1359, 'C'), (1731, 'C'), (1152, 'C'), (1777, 'D'), (1207, 'D'), (1700, 'D'), (1779, 'D'), (1328, 'D'), (1845, 'D'), (1684, 'D'), (1739, 'D'), (1862, 'F'), (1794, 'D'), (1805, 'D'), (1037, 'D'), (1343, 'D'), (1814, 'B'), (1360, 'F'), (548, 'D'), (1446, 'B'), (1717, 'D'), (482, 'B'), (1660, 'F1'), (1701, 'D'), (471, 'D'), (1409, 'E'), (1732, 'C1'), (1485, 'C'), (1307, 'D'), (1758, 'D'), (1879, 'D'), (1324, 'F'), (1401, 'D'), (1648, 'B'), (1466, 'E'), (1869, 'D1'), (1822, 'G1'), (1791, 'G2'), (1808, 'C'), (1696, 'D'), (1797, 'D'), (1775, 'D'), (1535, 'D'), (1656, 'D'), (1361, 'A'), (1770, 'C'), (1442, 'A'), (1495, 'B'), (888, 'E'), (1249, 'E'), (977, 'F'), (1798, 'C'), (1369, 'D'), (1462, 'E2'), (1714, 'F'), (1444, 'B')}",152
airths,2078,Yes,2078,"{(81, 'B'), (1509, 'C'), (630, 'I'), (1500, 'A'), (1714, 'G'), (1381, 'A2'), (1582, 'F1'), (1082, 'D'), (813, 'C'), (815, 'A'), (474, 'D'), (61, 'E'), (1132, 'C'), (1295, 'D'), (1451, 'D'), (1873, 'H'), (1202, 'B'), (577, 'B'), (1257, 'D'), (1228, 'C'), (1413, 'D'), (1006, 'D'), (1644, 'D'), (493, 'D'), (1626, 'C'), (1833, 'F'), (1538, 'D'), (1365, 'E'), (1872, 'F'), (794, 'C'), (717, 'D'), (706, 'D'), (585, 'B'), (1825, 'D1'), (1076, 'E'), (622, 'C'), (919, 'D'), (1846, 'E2'), (351, 'A'), (1687, 'B'), (584, 'C'), (478, 'C'), (1279, 'D'), (961, 'E'), (1468, 'F'), (1017, 'D'), (1292, 'B'), (1849, 'D'), (1598, 'D'), (1743, 'D'), (1096, 'D'), (1085, 'D'), (1702, 'G1'), (605, 'B'), (1108, 'E1'), (660, 'D'), (739, 'A'), (1146, 'C'), (1467, 'B'), (1852, 'A'), (1359, 'C'), (371, 'D'), (846, 'C'), (1009, 'D'), (1092, 'F'), (1185, 'C2'), (1328, 'D'), (1473, 'D'), (797, 'C'), (1792, 'D'), (922, 'D'), (1554, 'B'), (682, 'D'), (1409, 'E'), (1732, 'C1'), (1474, 'C'), (1485, 'C'), (1879, 'D'), (1324, 'F'), (1621, 'C'), (1466, 'E'), (1722, 'F'), (1869, 'D1'), (846, 'D'), (432, 'C'), (784, 'F'), (1361, 'A'), (518, 'D'), (1552, 'D'), (1759, 'G'), (161, 'D'), (1312, 'D'), (546, 'D'), (949, 'B'), (888, 'E'), (977, 'F'), (1369, 'D'), (1714, 'F'), (1034, 'A'), (627, 'A'), (915, 'C'), (279, 'C'), (1342, 'D'), (1225, 'D'), (1856, 'E1'), (1561, 'D1'), (245, 'H'), (1689, 'D'), (575, 'H'), (1176, 'D'), (780, 'D'), (1700, 'C'), (1583, 'C'), (1092, 'C'), (1400, 'D'), (1083, 'A'), (1324, 'E'), (1708, 'D'), (1468, 'D'), (1144, 'F'), (1336, 'B'), (1335, 'E1'), (598, 'D'), (464, 'A'), (1111, 'C'), (1672, 'D'), (1846, 'G'), (472, 'D'), (1768, 'D'), (1517, 'D'), (1799, 'C'), (1851, 'F'), (1396, 'B'), (1847, 'D'), (533, 'C'), (1334, 'D'), (20, 'C'), (339, 'D'), (1066, 'E'), (1290, 'B'), (803, 'D'), (1285, 'D'), (1316, 'C'), (1772, 'E'), (1721, 'D'), (1749, 'D'), (118, 'D'), (1327, 'E'), (1472, 'E'), (756, 'A'), (1152, 'C'), (1209, 'D'), (51, 'C'), (1779, 'D'), (718, 'A'), (621, 'C'), (632, 'C'), (1684, 'D'), (1862, 'F'), (271, 'D'), (1037, 'D'), (1619, 'E'), (1695, 'C'), (161, 'B'), (1182, 'C'), (1329, 'A'), (81, 'C'), (999, 'D'), (988, 'D'), (1406, 'C'), (1280, 'A'), (778, 'A'), (448, 'D'), (1426, 'E'), (1491, 'C'), (873, 'D'), (1000, 'C'), (925, 'B'), (1572, 'A'), (1068, 'C'), (1310, 'A'), (1129, 'A1'), (584, 'D'), (711, 'C'), (1367, 'D'), (1690, 'F'), (1138, 'B'), (1462, 'E2'), (1820, 'D'), (691, 'D'), (16, 'E'), (202, 'B'), (1637, 'D'), (983, 'A'), (1793, 'D'), (1833, 'G'), (1782, 'D'), (490, 'C'), (1179, 'B'), (1118, 'E'), (281, 'B'), (798, 'C'), (1709, 'C'), (1861, 'D'), (1592, 'C'), (1383, 'B'), (1611, 'E1'), (1174, 'D'), (1371, 'E1'), (25, 'D'), (566, 'D'), (1131, 'F'), (183, 'B'), (1629, 'D'), (1508, 'B'), (1842, 'D'), (690, 'D2'), (288, 'C'), (433, 'C'), (1747, 'D'), (1674, 'F'), (1216, 'C'), (1497, 'E1'), (1706, 'D1'), (1709, 'D'), (1051, 'D'), (1185, 'D'), (1817, 'B'), (1834, 'D'), (813, 'B'), (936, 'A'), (1398, 'D'), (685, 'A'), (1740, 'E'), (1729, 'E'), (489, 'D'), (1528, 'B'), (1554, 'C'), (1728, 'D'), (1129, 'A2'), (1215, 'D'), (1864, 'D'), (1853, 'D'), (1516, 'C'), (869, 'C'), (1850, 'H'), (1681, 'D'), (1558, 'B'), (1203, 'D2'), (1826, 'D'), (1670, 'D'), (1760, 'G'), (1190, 'B'), (303, 'B'), (1227, 'C'), (1543, 'D1'), (1731, 'C'), (899, 'D'), (463, 'C'), (626, 'D'), (1392, 'D'), (1102, 'E'), (1207, 'D'), (1700, 'D'), (1845, 'D'), (1594, 'D'), (1739, 'D'), (1843, 'F1'), (1354, 'D'), (1332, 'D'), (1822, 'F'), (1562, 'D1'), (610, 'C'), (900, 'C'), (1393, 'C'), (1556, 'D'), (1239, 'A'), (405, 'D'), (1490, 'G'), (295, 'B'), (1329, 'B'), (1758, 'D'), (466, 'C'), (1355, 'C'), (457, 'A'), (1401, 'D'), (1648, 'B'), (1575, 'D'), (1557, 'C'), (1731, 'D'), (1560, 'E'), (1242, 'B'), (846, 'B'), (485, 'C'), (1770, 'C'), (1537, 'D'), (1335, 'E2'), (1420, 'D'), (1249, 'E'), (1750, 'D'), (747, 'E'), (449, 'A'), (1635, 'D'), (1328, 'E'), (1780, 'D'), (1077, 'E'), (1618, 'E'), (1720, 'D1'), (1153, 'C'), (1250, 'J'), (1859, 'D'), (1093, 'D'), (983, 'B'), (1009, 'C'), (758, 'C'), (1810, 'D'), (507, 'C'), (5, 'C'), (287, 'B'), (923, 'A'), (1715, 'C'), (1867, 'D'), (1627, 'D'), (131, 'E'), (1365, 'D'), (1692, 'H'), (1617, 'D1'), (1783, 'C'), (1400, 'B'), (1688, 'C'), (1076, 'D'), (1512, 'G'), (607, 'B'), (1388, 'C'), (1326, 'D2'), (1038, 'D'), (926, 'B'), (1620, 'E'), (1313, 'B'), (1841, 'C'), (1619, 'D'), (439, 'C'), (1368, 'D'), (1491, 'D'), (1702, 'F'), (1381, 'B'), (1658, 'C'), (1821, 'D'), (652, 'C'), (1552, 'C'), (575, 'D'), (1301, 'C'), (896, 'A'), (1358, 'D'), (1620, 'C'), (1176, 'E'), (1254, 'A'), (1846, 'F'), (1249, 'D1'), (1870, 'D'), (1111, 'B'), (1157, 'C2'), (1042, 'C'), (1194, 'D'), (1254, 'B1'), (1157, 'E'), (201, 'A'), (1829, 'H'), (850, 'A'), (1649, 'D'), (1548, 'B'), (1805, 'D'), (1286, 'B'), (1141, 'E'), (1217, 'C'), (1725, 'M'), (471, 'D'), (1800, 'F'), (935, 'D'), (1661, 'C'), (1611, 'E2'), (1624, 'G'), (1822, 'G1'), (1791, 'G2'), (1478, 'C'), (1797, 'D'), (1775, 'D'), (1462, 'F'), (274, 'B'), (1353, 'E'), (1044, 'A'), (168, 'B'), (1836, 'C'), (1296, 'E1'), (300, 'C'), (1675, 'F'), (1798, 'C'), (1554, 'D'), (1725, 'H'), (1208, 'D'), (946, 'D'), (1866, 'C'), (321, 'B')}",403
cc4414,2108,Yes,2108,"{(1732, 'C1'), (1721, 'D'), (1848, 'C'), (1738, 'D'), (1749, 'D'), (1793, 'D'), (1826, 'D'), (1859, 'D'), (1870, 'D'), (1681, 'D'), (1670, 'D'), (1644, 'E'), (1852, 'A'), (1841, 'C'), (1709, 'C'), (1861, 'D'), (1731, 'D'), (1731, 'C'), (1709, 'D'), (1696, 'D'), (1678, 'D'), (1810, 'D'), (1647, 'D'), (1713, 'D'), (1735, 'D'), (1768, 'D'), (1707, 'B'), (1852, 'B'), (1834, 'D'), (1687, 'B'), (1656, 'D'), (1719, 'D1'), (1700, 'C'), (1854, 'A2'), (1658, 'C'), (1770, 'C'), (1700, 'D'), (1779, 'D'), (1868, 'B1'), (1845, 'D'), (1867, 'D'), (1704, 'D'), (1691, 'D'), (1847, 'D'), (1824, 'B1'), (1684, 'D'), (1649, 'D'), (1697, 'D'), (1740, 'E'), (1651, 'D'), (1814, 'B'), (1678, 'B2'), (1693, 'B'), (1792, 'D'), (1695, 'C'), (1678, 'E'), (1728, 'D'), (1849, 'D'), (1798, 'C'), (1743, 'D'), (1809, 'D'), (1644, 'D'), (1734, 'D'), (1785, 'B'), (1635, 'D'), (1780, 'D'), (1720, 'D1'), (1842, 'D')}",68
TamimEhsan,1995,Yes,1995,"{(1480, 'D1'), (1509, 'C'), (1738, 'D'), (1342, 'D'), (1782, 'D'), (1833, 'G'), (1529, 'D'), (294, 'B'), (349, 'B'), (1148, 'D'), (1348, 'D'), (1810, 'D'), (276, 'D'), (474, 'D'), (61, 'E'), (923, 'A'), (939, 'E'), (1746, 'D'), (1295, 'D'), (1823, 'D'), (126, 'B'), (1451, 'D'), (1453, 'C'), (131, 'E'), (1627, 'D'), (1321, 'D'), (1400, 'D'), (1325, 'D'), (1486, 'C2'), (1617, 'D1'), (1508, 'A'), (1783, 'C'), (1400, 'B'), (1629, 'D'), (1257, 'D'), (1468, 'D'), (1626, 'C'), (1833, 'F'), (1508, 'B'), (1382, 'D'), (1512, 'G'), (1382, 'C2'), (1855, 'C2'), (1842, 'D'), (1494, 'C'), (1747, 'D'), (1256, 'C'), (1802, 'D'), (1333, 'C'), (1388, 'C'), (1467, 'C'), (1674, 'F'), (1326, 'D2'), (1497, 'E1'), (746, 'E'), (1841, 'C'), (1480, 'C'), (283, 'B'), (1491, 'D'), (1817, 'B'), (1527, 'B2'), (1768, 'D'), (1517, 'D'), (959, 'E'), (1821, 'D'), (1504, 'D'), (1552, 'C'), (467, 'C'), (1398, 'D'), (1847, 'D'), (1453, 'D'), (1358, 'D'), (1334, 'D'), (1468, 'F'), (1512, 'F'), (459, 'E'), (269, 'B'), (1554, 'C'), (1176, 'E'), (1215, 'D'), (57, 'C'), (1864, 'D'), (1492, 'D'), (1384, 'C'), (1773, 'K'), (1178, 'E'), (1516, 'C'), (1468, 'J'), (191, 'C'), (1848, 'C'), (1549, 'D'), (1465, 'C'), (1694, 'D'), (1670, 'D'), (1463, 'C'), (1826, 'D'), (1870, 'D'), (118, 'D'), (1337, 'D'), (1774, 'E'), (1278, 'C'), (1467, 'B'), (1313, 'C2'), (1255, 'E1'), (1148, 'C'), (1773, 'A'), (1543, 'D1'), (1731, 'C'), (1560, 'F1'), (1359, 'C'), (1194, 'D'), (1405, 'D'), (1392, 'D'), (1209, 'D'), (1779, 'D'), (773, 'A'), (1829, 'H'), (1204, 'C'), (1354, 'D'), (1805, 'D'), (1332, 'D'), (271, 'D'), (1814, 'B'), (1619, 'E'), (1822, 'F'), (1695, 'C'), (1182, 'C'), (1717, 'D'), (1818, 'D'), (1699, 'C'), (1237, 'C1'), (1393, 'C'), (1554, 'B'), (1450, 'D'), (792, 'D'), (319, 'B'), (1485, 'C'), (1041, 'E'), (1758, 'D'), (466, 'C'), (1355, 'C'), (1879, 'D'), (1621, 'C'), (1401, 'D'), (442, 'B'), (1466, 'E'), (1822, 'G1'), (1808, 'C'), (1491, 'C'), (1731, 'D'), (1797, 'D'), (1775, 'D'), (1469, 'D'), (1535, 'D'), (1735, 'D'), (1384, 'B1'), (1462, 'F'), (1339, 'D'), (1560, 'E'), (1353, 'E'), (1770, 'C'), (479, 'E'), (1296, 'E1'), (1824, 'B1'), (1807, 'F'), (977, 'F'), (1750, 'D'), (747, 'E'), (1853, 'C'), (1237, 'C2'), (834, 'C'), (1462, 'E2'), (1820, 'D'), (1525, 'D'), (946, 'D'), (1618, 'E'), (1866, 'C'), (1367, 'E'), (1153, 'C')}",179
Thanhs,1897,Yes,1897,"{(1485, 'C'), (1848, 'C'), (1802, 'D'), (1879, 'D'), (1738, 'D'), (1718, 'A2'), (1826, 'D'), (567, 'C'), (1621, 'C'), (1799, 'D1'), (1856, 'E1'), (1529, 'D'), (1630, 'B'), (1245, 'D'), (1491, 'C'), (1861, 'D'), (758, 'C'), (1852, 'B'), (142, 'B'), (1394, 'A'), (1836, 'C'), (1823, 'D'), (597, 'C'), (1678, 'E'), (1486, 'C2'), (1750, 'D'), (1849, 'D'), (471, 'D'), (1525, 'D'), (1833, 'F'), (519, 'D'), (1866, 'C')}",32
EN_SA,1985,Yes,1985,"{(1342, 'D'), (1833, 'G'), (1859, 'D'), (1476, 'D'), (1799, 'D1'), (1856, 'E1'), (1529, 'D'), (1260, 'C'), (1592, 'C'), (1304, 'D'), (1810, 'D'), (1819, 'B'), (1746, 'D'), (1823, 'D'), (1715, 'C'), (1867, 'D'), (1873, 'H'), (1453, 'C'), (1543, 'C'), (1365, 'D'), (1325, 'D'), (1324, 'E'), (1486, 'C2'), (1400, 'B'), (1629, 'D'), (1708, 'D'), (1833, 'F'), (1538, 'D'), (1365, 'E'), (1872, 'F'), (1382, 'C2'), (1335, 'E1'), (1573, 'C'), (1430, 'D'), (1388, 'C'), (1674, 'F'), (1672, 'D'), (1300, 'D'), (1216, 'C'), (1326, 'D2'), (1825, 'D1'), (1841, 'C'), (1846, 'E2'), (1368, 'D'), (1817, 'B'), (1702, 'F'), (1550, 'C'), (1527, 'B2'), (1517, 'D'), (1799, 'C'), (1719, 'D1'), (1851, 'F'), (1658, 'C'), (1715, 'D'), (1691, 'D'), (1847, 'D'), (1422, 'C'), (1651, 'D'), (1358, 'D'), (1334, 'D'), (1440, 'C2'), (1435, 'C'), (1809, 'D'), (1375, 'D'), (1702, 'G1'), (1316, 'C'), (1437, 'C'), (1850, 'H'), (1465, 'C'), (1694, 'D'), (1681, 'D'), (1670, 'D'), (1718, 'A2'), (1337, 'D'), (1774, 'E'), (1245, 'D'), (1543, 'D1'), (1731, 'C'), (1777, 'D'), (1405, 'D'), (1601, 'B'), (1801, 'B'), (1328, 'D'), (1845, 'D'), (1594, 'D'), (1354, 'D'), (1805, 'D'), (1343, 'D'), (1332, 'D'), (1814, 'B'), (1695, 'C'), (1717, 'D'), (1435, 'D'), (1699, 'C'), (1393, 'C'), (1701, 'D'), (1593, 'D2'), (1800, 'F'), (1305, 'D'), (1490, 'G'), (1409, 'E'), (1485, 'C'), (1758, 'D'), (1428, 'D'), (1879, 'D'), (1355, 'C'), (1324, 'F'), (1503, 'B'), (1466, 'E'), (1869, 'D1'), (1608, 'C'), (1822, 'G1'), (1586, 'D'), (1696, 'D'), (1775, 'D'), (1786, 'D'), (1797, 'D'), (1469, 'D'), (1546, 'D'), (1535, 'D'), (1836, 'C'), (1335, 'E2'), (1296, 'E1'), (1420, 'D'), (1675, 'F'), (1312, 'D'), (1807, 'F'), (1798, 'C'), (1303, 'D'), (1780, 'D'), (1720, 'D1')}",131
