Handle,Max Rating_x,Result,Max Rating_y,Solved Problems,Problem Count
coder_supreme,1924,Yes,1924,"{(1637, 'D'), (1738, 'D'), (1793, 'D'), (219, 'D'), (245, 'H'), (798, 'C'), (1861, 'D'), (1777, 'C'), (276, 'D'), (463, 'D'), (351, 'B'), (1295, 'D'), (126, 'B'), (1867, 'D'), (1776, 'F'), (1692, 'H'), (117, 'B'), (1783, 'C'), (1666, 'C'), (1688, 'C'), (607, 'B'), (327, 'C'), (1729, 'F'), (1817, 'B'), (1768, 'D'), (1658, 'C'), (1821, 'D'), (1475, 'D'), (1422, 'C'), (489, 'D'), (20, 'C'), (1729, 'E'), (427, 'C'), (1728, 'D'), (385, 'C'), (1743, 'D'), (1787, 'D'), (1809, 'D'), (1096, 'D'), (1545, 'B'), (1773, 'K'), (1694, 'D'), (1718, 'A2'), (567, 'C'), (1760, 'G'), (1272, 'E'), (222, 'E'), (1773, 'A'), (1731, 'C'), (1254, 'B1'), (1779, 'D'), (1684, 'D'), (1673, 'D'), (1739, 'D'), (1805, 'D'), (271, 'D'), (1814, 'B'), (405, 'D'), (295, 'B'), (1360, 'G'), (1732, 'C1'), (1485, 'C'), (1661, 'C'), (1731, 'D'), (580, 'D'), (1797, 'D'), (1786, 'D'), (846, 'D'), (1770, 'C'), (584, 'D'), (1697, 'D'), (546, 'D'), (623, 'A'), (687, 'B'), (1554, 'D'), (1765, 'D'), (1718, 'A1'), (1820, 'D'), (1569, 'D'), (1635, 'D'), (1866, 'C')}",81
dmraykhan,1988,Yes,1988,"{(1509, 'C'), (1476, 'D'), (1859, 'D'), (1856, 'E1'), (1029, 'D'), (1861, 'D'), (1777, 'C'), (474, 'D'), (5, 'C'), (61, 'E'), (1715, 'C'), (1867, 'D'), (1873, 'H'), (1627, 'D'), (25, 'D'), (1479, 'A'), (1400, 'D'), (808, 'D'), (577, 'B'), (1400, 'B'), (803, 'C'), (1833, 'F'), (1336, 'B'), (1872, 'F'), (1842, 'D'), (607, 'B'), (706, 'D'), (448, 'C'), (1846, 'G'), (1038, 'D'), (1620, 'E'), (1497, 'E1'), (1841, 'C'), (1846, 'E2'), (1817, 'B'), (1251, 'D'), (472, 'D'), (1834, 'D'), (1851, 'F'), (1821, 'D'), (1504, 'D'), (1847, 'D'), (1651, 'D'), (20, 'C'), (1512, 'F'), (339, 'D'), (1849, 'D'), (1270, 'D'), (1809, 'D'), (1492, 'D'), (1864, 'D'), (1175, 'D'), (1375, 'D'), (1702, 'G1'), (1846, 'F'), (605, 'B'), (1850, 'H'), (1681, 'D'), (1749, 'D'), (1826, 'D'), (1870, 'D'), (567, 'C'), (1852, 'A'), (1405, 'D'), (1777, 'D'), (1852, 'B'), (1092, 'F'), (1430, 'E'), (1854, 'A2'), (1845, 'D'), (1829, 'H'), (1862, 'F'), (1343, 'D'), (1843, 'F1'), (1822, 'F'), (1792, 'D'), (1818, 'D'), (1699, 'C'), (484, 'A'), (1012, 'B'), (1474, 'C'), (466, 'C'), (1463, 'D'), (1355, 'C'), (1879, 'D'), (1624, 'G'), (61, 'D'), (778, 'A'), (448, 'D'), (1822, 'G1'), (1214, 'D'), (1797, 'D'), (1770, 'C'), (1836, 'C'), (546, 'D'), (161, 'D'), (1807, 'F'), (977, 'F'), (1444, 'B'), (1328, 'E')}",100
luna-,1954,Yes,1954,"{(1743, 'D'), (1750, 'D'), (1749, 'D'), (1776, 'F')}",4
MYFJCHX,1937,Yes,1937,"{(869, 'C'), (935, 'D'), (1041, 'E'), (1153, 'D'), (1307, 'D'), (1661, 'C'), (1859, 'D'), (30, 'C'), (1856, 'E1'), (846, 'F'), (691, 'E'), (222, 'E'), (46, 'E'), (1260, 'C'), (730, 'J'), (1801, 'C'), (45, 'C'), (607, 'B'), (1176, 'D'), (847, 'E'), (1295, 'D'), (223, 'B'), (1095, 'E'), (300, 'C'), (518, 'D'), (652, 'D'), (1114, 'D'), (7, 'C'), (1354, 'D'), (44, 'H'), (161, 'D'), (280, 'B'), (1849, 'D'), (1176, 'E'), (724, 'C'), (1864, 'D'), (176, 'B'), (1855, 'C2'), (167, 'B')}",39
TravellingSalesman,2080,Yes,2080,"{(1095, 'F'), (1250, 'J'), (1036, 'C'), (1509, 'C'), (1265, 'D'), (1342, 'D'), (1793, 'D'), (1782, 'D'), (1666, 'L'), (1091, 'D'), (862, 'C'), (772, 'B'), (827, 'B'), (1029, 'D'), (1294, 'E'), (1777, 'C'), (1075, 'C'), (459, 'D'), (1383, 'A'), (1304, 'D'), (813, 'C'), (1042, 'D'), (815, 'A'), (1759, 'F'), (474, 'D'), (61, 'E'), (1267, 'E'), (1295, 'D'), (1746, 'D'), (1095, 'E'), (126, 'B'), (727, 'D'), (1627, 'D'), (1255, 'D'), (566, 'D'), (25, 'D'), (808, 'D'), (1776, 'F'), (1325, 'D'), (1486, 'C2'), (1783, 'C'), (1629, 'D'), (1257, 'D'), (1644, 'D'), (1283, 'D'), (1626, 'C'), (420, 'C'), (1512, 'G'), (1538, 'D'), (1336, 'B'), (1076, 'D'), (979, 'B'), (213, 'A'), (1674, 'F'), (1300, 'D'), (1644, 'E'), (1630, 'B'), (1497, 'E1'), (1269, 'C'), (1076, 'E'), (1073, 'C'), (1291, 'D'), (1051, 'D'), (734, 'D'), (1768, 'D'), (1267, 'L'), (1687, 'B'), (813, 'B'), (1691, 'D'), (95, 'C'), (1301, 'C'), (894, 'C'), (984, 'C'), (1650, 'E'), (1279, 'D'), (1334, 'D'), (799, 'C'), (20, 'C'), (894, 'B'), (339, 'D'), (1213, 'G'), (1728, 'D'), (987, 'E'), (1136, 'D'), (385, 'C'), (1270, 'D'), (1743, 'D'), (1285, 'D'), (1516, 'C'), (1772, 'E'), (420, 'B'), (1848, 'C'), (140, 'C'), (118, 'D'), (1774, 'E'), (895, 'B'), (1255, 'E1'), (1272, 'E'), (1283, 'E'), (1327, 'E'), (831, 'C'), (1282, 'C'), (1731, 'C'), (1359, 'C'), (371, 'D'), (899, 'D'), (463, 'C'), (747, 'D'), (14, 'D'), (1330, 'D'), (1430, 'E'), (1089, 'E'), (958, 'F2'), (650, 'B'), (1779, 'D'), (597, 'C'), (1739, 'D'), (1843, 'F1'), (1354, 'D'), (1332, 'D'), (1286, 'B'), (1081, 'D'), (20, 'A'), (665, 'D'), (1041, 'D'), (1217, 'C'), (1717, 'D'), (656, 'A'), (777, 'D'), (922, 'D'), (1287, 'C'), (1450, 'D'), (988, 'D'), (319, 'B'), (1067, 'B'), (1307, 'D'), (1041, 'E'), (990, 'D'), (466, 'C'), (1428, 'D'), (1355, 'C'), (1624, 'G'), (1621, 'C'), (1503, 'B'), (1466, 'E'), (1320, 'B'), (1608, 'C'), (1731, 'D'), (952, 'D'), (1073, 'D'), (298, 'C'), (1735, 'D'), (1339, 'D'), (1361, 'A'), (978, 'G'), (292, 'E'), (923, 'C'), (1079, 'C'), (1068, 'C'), (584, 'D'), (1420, 'D'), (1295, 'B'), (1361, 'B'), (1180, 'D'), (1759, 'G'), (1807, 'F'), (161, 'D'), (546, 'D'), (280, 'B'), (977, 'F'), (747, 'E'), (69, 'E'), (1151, 'C'), (1765, 'D'), (625, 'A'), (1785, 'B'), (1207, 'E'), (852, 'G'), (519, 'D'), (372, 'B'), (946, 'D'), (865, 'B')}",182
fexla,2050,Yes,2050,"{(1721, 'D'), (1850, 'H'), (1758, 'D'), (1738, 'D'), (1749, 'D'), (1729, 'F'), (1672, 'D'), (1774, 'E'), (1600, 'E'), (1773, 'A'), (1709, 'C'), (1861, 'D'), (1731, 'C'), (1731, 'D'), (1775, 'D'), (1709, 'D'), (1801, 'C'), (1810, 'D'), (1713, 'D'), (1735, 'D'), (1851, 'F'), (1854, 'A2'), (1821, 'D'), (1770, 'C'), (1746, 'D'), (1823, 'D'), (1739, 'D'), (1862, 'F'), (1611, 'F'), (1740, 'E'), (1729, 'E'), (1693, 'B'), (1728, 'D'), (1750, 'D'), (1717, 'D'), (1818, 'D'), (1743, 'D'), (1734, 'D'), (1602, 'D'), (1773, 'K'), (1872, 'F')}",41
Lol2004,2095,Yes,2095,"{(1835, 'A'), (1661, 'C'), (1705, 'D'), (1879, 'D'), (1670, 'D'), (1793, 'D'), (1826, 'D'), (1749, 'D'), (1661, 'D'), (1624, 'G'), (1621, 'C'), (1774, 'E'), (1791, 'G2'), (1227, 'C'), (1706, 'D1'), (1709, 'C'), (1861, 'D'), (873, 'D'), (1777, 'C'), (1797, 'D'), (1709, 'D'), (1696, 'D'), (1405, 'D'), (1647, 'D'), (1550, 'C'), (1656, 'D'), (1735, 'D'), (1768, 'D'), (1799, 'C'), (1658, 'C'), (1770, 'C'), (1504, 'D'), (1537, 'D'), (1779, 'D'), (1715, 'C'), (1715, 'D'), (1829, 'H'), (1552, 'C'), (1824, 'B1'), (1543, 'C'), (1552, 'D'), (1740, 'E'), (1547, 'F'), (1822, 'F'), (1769, 'D1'), (1750, 'D'), (1798, 'C'), (1818, 'D'), (1699, 'C'), (1688, 'C'), (1743, 'D'), (1787, 'D'), (1635, 'D'), (1538, 'D'), (1773, 'K'), (1409, 'E'), (1720, 'D1')}",57
maqi_maqi,2009,Yes,2009,"{(1396, 'B'), (466, 'C'), (1867, 'D'), (1833, 'G'), (1859, 'D'), (1870, 'D'), (1834, 'D'), (1336, 'B')}",8
you_xiao,1942,Yes,1942,"{(596, 'C'), (1848, 'C'), (1661, 'C'), (543, 'A'), (1749, 'D'), (1833, 'G'), (1859, 'D'), (1661, 'D'), (1826, 'D'), (41, 'D'), (1846, 'G'), (1644, 'E'), (1856, 'E1'), (1825, 'D1'), (1869, 'D1'), (1791, 'G2'), (1808, 'C'), (1841, 'C'), (362, 'C'), (1861, 'D'), (1582, 'F1'), (1846, 'E2'), (1731, 'C'), (1777, 'C'), (1775, 'D'), (1801, 'C'), (1810, 'D'), (1819, 'B'), (1834, 'D'), (598, 'D'), (1799, 'C'), (1851, 'F'), (1801, 'B'), (1821, 'D'), (1779, 'D'), (1823, 'D'), (1845, 'D'), (1867, 'D'), (597, 'C'), (1781, 'D'), (1719, 'D2'), (1847, 'D'), (1862, 'F'), (599, 'D'), (1843, 'F1'), (1651, 'D'), (1805, 'D'), (1794, 'D'), (1814, 'B'), (1744, 'E2'), (1822, 'F'), (1792, 'D'), (1783, 'C'), (1750, 'D'), (1849, 'D'), (1798, 'C'), (1708, 'D'), (1853, 'C'), (1534, 'D'), (1743, 'D'), (1718, 'A1'), (1644, 'D'), (1853, 'D'), (1800, 'F'), (1833, 'F'), (1602, 'D'), (1734, 'D'), (1846, 'F'), (1872, 'F'), (1855, 'C2'), (1842, 'D'), (607, 'B')}",72
dulatcodes,2011,Yes,2011,"{(1509, 'C'), (1265, 'D'), (1340, 'B'), (1709, 'C'), (1082, 'D'), (1238, 'D'), (1383, 'A'), (1348, 'D'), (1330, 'C'), (276, 'D'), (1362, 'E'), (1371, 'E1'), (1746, 'D'), (1715, 'C'), (1244, 'D'), (25, 'D'), (1321, 'D'), (1400, 'D'), (1365, 'D'), (1325, 'D'), (1202, 'B'), (1400, 'B'), (1257, 'D'), (1708, 'D'), (1228, 'C'), (1221, 'D'), (1365, 'E'), (1747, 'D'), (1430, 'D'), (1388, 'C'), (1300, 'D'), (1497, 'E1'), (1706, 'D1'), (1709, 'D'), (1291, 'D'), (1368, 'D'), (1251, 'D'), (1381, 'B'), (1394, 'A'), (1396, 'B'), (1253, 'D'), (1715, 'D'), (1398, 'D'), (1301, 'C'), (1202, 'D'), (1279, 'D'), (1358, 'D'), (1334, 'D'), (1176, 'E'), (1215, 'D'), (1281, 'D'), (1743, 'D'), (1120, 'A'), (1175, 'D'), (1613, 'D'), (1230, 'D'), (1375, 'D'), (1316, 'C'), (1437, 'C'), (1516, 'C'), (1243, 'D'), (1203, 'D2'), (1749, 'D'), (1509, 'D'), (1247, 'D'), (1337, 'D'), (1278, 'C'), (1245, 'D'), (1327, 'E'), (1543, 'D1'), (1731, 'C'), (1359, 'C'), (1315, 'D'), (1392, 'D'), (1330, 'D'), (1430, 'E'), (1484, 'D'), (1473, 'D'), (1277, 'D'), (1739, 'D'), (1354, 'D'), (1360, 'F'), (1217, 'C'), (1717, 'D'), (1393, 'C'), (1228, 'D'), (1305, 'D'), (1287, 'C'), (1277, 'E'), (1360, 'G'), (1213, 'E'), (1758, 'D'), (1362, 'D'), (1428, 'D'), (1401, 'D'), (1731, 'D'), (1262, 'C'), (1546, 'D'), (1339, 'D'), (1220, 'D'), (1442, 'A'), (1312, 'D'), (1281, 'C'), (1303, 'D'), (1765, 'D'), (1369, 'D'), (1230, 'C'), (1404, 'B'), (1720, 'D1')}",109
