Handle,Max Rating_x,Result,Max Rating_y,Solved Problems,Problem Count
zhasyn20,1905,Yes,1905,"{(1480, 'D1'), (1509, 'C'), (279, 'C'), (630, 'I'), (1342, 'D'), (1793, 'D'), (1833, 'G'), (862, 'C'), (811, 'C'), (1856, 'E1'), (349, 'B'), (798, 'C'), (1777, 'C'), (459, 'D'), (1810, 'D'), (276, 'D'), (5, 'C'), (483, 'B'), (1371, 'E1'), (960, 'C'), (1365, 'D'), (1551, 'D1'), (1617, 'D1'), (1629, 'D'), (493, 'D'), (1626, 'C'), (1538, 'D'), (1842, 'D'), (1494, 'C'), (1111, 'C'), (794, 'C'), (1496, 'D'), (1388, 'C'), (382, 'C'), (1841, 'C'), (1619, 'D'), (439, 'C'), (1368, 'D'), (1436, 'D'), (1851, 'F'), (1658, 'C'), (1821, 'D'), (980, 'C'), (1552, 'C'), (1398, 'D'), (1453, 'D'), (1847, 'D'), (1475, 'D'), (799, 'C'), (339, 'D'), (1554, 'C'), (1849, 'D'), (1809, 'D'), (1853, 'D'), (1175, 'D'), (1375, 'D'), (1437, 'C'), (275, 'B'), (1848, 'C'), (1549, 'D'), (1509, 'D'), (479, 'D'), (118, 'D'), (1467, 'B'), (1313, 'C2'), (1543, 'D1'), (1282, 'C'), (1731, 'C'), (1042, 'C'), (1777, 'D'), (1471, 'D'), (1430, 'E'), (1475, 'F'), (989, 'C'), (1185, 'C2'), (1328, 'D'), (914, 'C'), (225, 'C'), (1114, 'C'), (1204, 'C'), (1611, 'F'), (1814, 'B'), (1619, 'E'), (1360, 'F'), (1792, 'D'), (1061, 'C'), (1182, 'C'), (900, 'C'), (1556, 'D'), (1490, 'G'), (257, 'C'), (1485, 'C'), (1307, 'D'), (466, 'C'), (1463, 'D'), (1428, 'D'), (1611, 'E2'), (1355, 'C'), (1722, 'F'), (1478, 'C'), (1557, 'C'), (1546, 'D'), (1535, 'D'), (439, 'D'), (1384, 'B1'), (1560, 'E'), (1353, 'E'), (1625, 'C'), (1770, 'C'), (103433, 'D'), (300, 'C'), (888, 'E'), (1853, 'C'), (1554, 'D'), (1151, 'C'), (1303, 'D'), (1525, 'D'), (1569, 'D'), (519, 'D'), (1780, 'D'), (1618, 'E'), (1367, 'E')}",122
BrehamPie,1956,Yes,1956,"{(1034, 'A'), (847, 'C'), (1509, 'C'), (1265, 'D'), (630, 'I'), (1342, 'D'), (1793, 'D'), (1782, 'D'), (1476, 'D'), (1421, 'D'), (1397, 'D'), (959, 'D'), (1225, 'D'), (818, 'D'), (490, 'C'), (1714, 'G'), (1799, 'D1'), (455, 'B'), (281, 'B'), (349, 'B'), (1181, 'C'), (19, 'B'), (1260, 'C'), (1027, 'D'), (1777, 'C'), (1505, 'E'), (459, 'D'), (1348, 'D'), (1810, 'D'), (575, 'H'), (474, 'D'), (5, 'C'), (1362, 'E'), (740, 'D'), (818, 'E'), (1611, 'E1'), (61, 'E'), (1295, 'D'), (1746, 'D'), (16, 'E'), (126, 'B'), (727, 'D'), (1453, 'C'), (1627, 'D'), (1244, 'D'), (25, 'D'), (1479, 'A'), (1400, 'D'), (1365, 'D'), (1321, 'D'), (1255, 'D'), (832, 'D'), (808, 'D'), (1776, 'F'), (1617, 'D1'), (577, 'B'), (1501, 'C'), (1257, 'D'), (1708, 'D'), (1228, 'C'), (1413, 'D'), (1644, 'D'), (493, 'D'), (1833, 'F'), (1382, 'D'), (486, 'C'), (1144, 'F'), (1336, 'B'), (1287, 'D'), (1365, 'E'), (1382, 'C2'), (1855, 'C2'), (1335, 'E1'), (607, 'B'), (1591, 'D'), (1494, 'C'), (1111, 'C'), (37, 'C'), (1430, 'D'), (1395, 'D'), (1496, 'D'), (1388, 'C'), (1467, 'C'), (706, 'D'), (4, 'D'), (1483, 'B'), (1672, 'D'), (1470, 'B'), (1326, 'D2'), (1620, 'E'), (1497, 'E1'), (1841, 'C'), (1706, 'D1'), (1619, 'D'), (1709, 'D'), (1368, 'D'), (1447, 'D'), (1436, 'D'), (1491, 'D'), (296, 'D'), (1702, 'F'), (1647, 'D'), (1713, 'D'), (1550, 'C'), (1768, 'D'), (1000, 'D'), (472, 'D'), (1066, 'D'), (547, 'B'), (1799, 'C'), (1381, 'B'), (1658, 'C'), (190, 'B'), (1552, 'C'), (1715, 'D'), (1691, 'D'), (1398, 'D'), (1253, 'D'), (1847, 'D'), (1475, 'D'), (1453, 'D'), (1422, 'C'), (544, 'C'), (733, 'C'), (1744, 'E2'), (427, 'C'), (1651, 'D'), (1358, 'D'), (1475, 'G'), (1440, 'C2'), (339, 'D'), (20, 'C'), (1213, 'G'), (1728, 'D'), (1066, 'E'), (1176, 'E'), (1435, 'C'), (1598, 'D'), (385, 'C'), (1208, 'C'), (1853, 'D'), (1492, 'D'), (1384, 'C'), (1285, 'D'), (1375, 'D'), (1702, 'G1'), (1773, 'K'), (220, 'B'), (1437, 'C'), (275, 'B'), (1648, 'C'), (1549, 'D'), (1465, 'C'), (1463, 'C'), (1694, 'D'), (1670, 'D'), (1243, 'D'), (1826, 'D'), (1443, 'D'), (1870, 'D'), (1337, 'D'), (1760, 'G'), (1774, 'E'), (1111, 'B'), (118, 'D'), (490, 'D'), (1467, 'B'), (1272, 'E'), (1255, 'E1'), (1327, 'E'), (1773, 'A'), (1148, 'C'), (1472, 'E'), (1445, 'D'), (1731, 'C'), (1560, 'F1'), (756, 'A'), (1359, 'C'), (1187, 'C'), (560, 'D'), (1392, 'D'), (747, 'D'), (1254, 'B1'), (1256, 'C'), (1430, 'E'), (1286, 'A'), (1328, 'D'), (1779, 'D'), (1473, 'D'), (1594, 'D'), (370, 'C'), (1204, 'C'), (1114, 'C'), (1354, 'D'), (1805, 'D'), (1794, 'D'), (271, 'D'), (1611, 'F'), (1332, 'D'), (1814, 'B'), (1619, 'E'), (1360, 'F'), (1037, 'D'), (1156, 'B'), (1792, 'D'), (1695, 'C'), (216, 'B'), (1061, 'C'), (1217, 'C'), (900, 'C'), (777, 'D'), (1660, 'F1'), (1701, 'D'), (1593, 'D2'), (1384, 'D'), (1490, 'G'), (478, 'C'), (1063, 'B'), (1406, 'C'), (1485, 'C'), (1474, 'C'), (1679, 'D'), (1758, 'D'), (1362, 'D'), (1307, 'D'), (1428, 'D'), (1355, 'C'), (750, 'D'), (466, 'C'), (1624, 'G'), (1503, 'B'), (1401, 'D'), (1276, 'B'), (1060, 'D'), (699, 'D'), (448, 'D'), (1608, 'C'), (1426, 'E'), (1791, 'G2'), (1491, 'C'), (1478, 'C'), (1731, 'D'), (1797, 'D'), (1786, 'D'), (1775, 'D'), (1469, 'D'), (1546, 'D'), (1000, 'C'), (366, 'C'), (1656, 'D'), (1384, 'B1'), (1462, 'F'), (1339, 'D'), (1353, 'E'), (1242, 'B'), (1770, 'C'), (1836, 'C'), (300, 'C'), (1335, 'E2'), (1296, 'E1'), (1341, 'D'), (1420, 'D'), (584, 'D'), (1552, 'D'), (863, 'D'), (1312, 'D'), (161, 'D'), (1367, 'D'), (949, 'B'), (888, 'E'), (977, 'F'), (1750, 'D'), (53, 'B'), (1798, 'C'), (69, 'E'), (1303, 'D'), (1230, 'C'), (1462, 'E2'), (1369, 'D'), (1525, 'D'), (1328, 'E'), (1077, 'E'), (1618, 'E'), (1404, 'B')}",284
derug_,1880,Yes,1880,"{(1849, 'D'), (1798, 'C'), (1557, 'C'), (1818, 'D'), (1554, 'D'), (1552, 'C'), (1551, 'D1'), (1543, 'C'), (1793, 'D'), (1550, 'C'), (1792, 'D'), (1807, 'F'), (1814, 'B'), (1776, 'F'), (1855, 'C2'), (1554, 'C')}",16
flygon,2043,Yes,2043,"{(1732, 'C1'), (180, 'A'), (1747, 'D'), (1850, 'H'), (1848, 'C'), (160, 'C'), (600, 'C'), (1758, 'D'), (1749, 'D'), (180, 'D'), (1833, 'G'), (1859, 'D'), (149, 'D'), (1799, 'D1'), (1856, 'E1'), (1791, 'G2'), (1841, 'C'), (1852, 'A'), (622, 'D'), (622, 'C'), (1777, 'C'), (1846, 'E2'), (1775, 'D'), (1777, 'D'), (1810, 'D'), (157, 'C'), (144, 'D'), (1852, 'B'), (148, 'C'), (168, 'D'), (1799, 'C'), (1851, 'F'), (180, 'E'), (181, 'D'), (148, 'D'), (1770, 'C'), (182, 'E'), (1836, 'C'), (1845, 'D'), (1867, 'D'), (146, 'D'), (1847, 'D'), (1843, 'F1'), (1805, 'D'), (1794, 'D'), (174, 'C'), (122, 'E'), (141, 'C'), (1814, 'B'), (612, 'D'), (1822, 'F'), (143, 'D'), (1783, 'C'), (1750, 'D'), (1849, 'D'), (1708, 'D'), (1798, 'C'), (148, 'E'), (1734, 'D'), (1384, 'D'), (1833, 'F'), (598, 'D'), (1842, 'D'), (1772, 'E')}",64
kazeninvladimir,1897,Yes,1897,"{(1808, 'C'), (1798, 'C'), (1717, 'D'), (1786, 'D'), (1782, 'D'), (1780, 'D'), (1799, 'D1'), (1799, 'C'), (1714, 'G'), (1792, 'D'), (1280, 'B')}",11
buleeyes,1823,Yes,1823,"{(1738, 'D'), (1793, 'D'), (1859, 'D'), (1799, 'D1'), (1856, 'E1'), (1861, 'D'), (1819, 'B'), (1759, 'F'), (1295, 'D'), (1823, 'D'), (1715, 'C'), (1867, 'D'), (1783, 'C'), (1677, 'C'), (1644, 'D'), (1734, 'D'), (1512, 'G'), (1855, 'C2'), (1842, 'D'), (607, 'B'), (1747, 'D'), (1846, 'G'), (1620, 'E'), (1825, 'D1'), (1841, 'C'), (1801, 'C'), (1817, 'B'), (1647, 'D'), (1768, 'D'), (1834, 'D'), (1658, 'C'), (1821, 'D'), (1704, 'D'), (1781, 'D'), (1847, 'D'), (1744, 'E2'), (1740, 'E'), (1849, 'D'), (1787, 'D'), (1864, 'D'), (1773, 'K'), (1848, 'C'), (1749, 'D'), (1826, 'D'), (1760, 'G'), (1784, 'B'), (1773, 'A'), (1560, 'F1'), (1731, 'C'), (1845, 'D'), (1684, 'D'), (1739, 'D'), (1862, 'F'), (1794, 'D'), (1805, 'D'), (1792, 'D'), (1717, 'D'), (1800, 'F'), (1758, 'D'), (1879, 'D'), (1869, 'D1'), (1791, 'G2'), (1808, 'C'), (1117, 'C'), (1731, 'D'), (1696, 'D'), (1775, 'D'), (1535, 'D'), (1656, 'D'), (1697, 'D'), (1759, 'G'), (1750, 'D'), (1853, 'C'), (1765, 'D'), (1659, 'D'), (1714, 'F'), (1780, 'D')}",77
shyamer3,1862,Yes,1862,"{(279, 'C'), (1637, 'D'), (1738, 'D'), (1782, 'D'), (1833, 'G'), (1859, 'D'), (1793, 'D'), (1714, 'G'), (1856, 'E1'), (349, 'B'), (1861, 'D'), (1777, 'C'), (1810, 'D'), (1759, 'F'), (1746, 'D'), (1823, 'D'), (1867, 'D'), (1873, 'H'), (1244, 'D'), (1776, 'F'), (1783, 'C'), (1734, 'D'), (1833, 'F'), (486, 'C'), (1144, 'F'), (1872, 'F'), (1855, 'C2'), (1842, 'D'), (1802, 'D'), (1729, 'F'), (1846, 'G'), (1825, 'D1'), (1841, 'C'), (1846, 'E2'), (505, 'C'), (1801, 'C'), (1768, 'D'), (1834, 'D'), (1799, 'C'), (1851, 'F'), (1821, 'D'), (1781, 'D'), (467, 'C'), (1847, 'D'), (1729, 'E'), (1740, 'E'), (427, 'C'), (339, 'D'), (1849, 'D'), (1743, 'D'), (1809, 'D'), (1864, 'D'), (1853, 'D'), (1846, 'F'), (275, 'B'), (1772, 'E'), (1850, 'H'), (1826, 'D'), (1870, 'D'), (118, 'D'), (1760, 'G'), (1731, 'C'), (463, 'C'), (1802, 'E'), (1779, 'D'), (1845, 'D'), (1829, 'H'), (1739, 'D'), (1862, 'F'), (1794, 'D'), (1843, 'F1'), (1805, 'D'), (1814, 'B'), (1822, 'F'), (1792, 'D'), (1818, 'D'), (777, 'D'), (1800, 'F'), (1384, 'D'), (257, 'C'), (1732, 'C1'), (1758, 'D'), (466, 'C'), (1879, 'D'), (1624, 'G'), (1869, 'D1'), (1822, 'G1'), (1791, 'G2'), (1808, 'C'), (1731, 'D'), (1775, 'D'), (1797, 'D'), (1735, 'D'), (1770, 'C'), (1836, 'C'), (1114, 'D'), (1750, 'D'), (1798, 'C'), (1853, 'C'), (1765, 'D'), (1820, 'D'), (1197, 'D'), (1780, 'D')}",103
jzhsh1735,1867,Yes,1867,"{(1848, 'C'), (1850, 'H'), (1879, 'D'), (1826, 'D'), (1859, 'D'), (1870, 'D'), (1833, 'G'), (1846, 'G'), (1856, 'E1'), (1825, 'D1'), (1869, 'D1'), (1822, 'G1'), (1841, 'C'), (1861, 'D'), (1846, 'E2'), (1810, 'D'), (1834, 'D'), (1851, 'F'), (1821, 'D'), (1836, 'C'), (1823, 'D'), (1845, 'D'), (1867, 'D'), (1829, 'H'), (1873, 'H'), (1847, 'D'), (1862, 'F'), (1843, 'F1'), (1814, 'B'), (1822, 'F'), (1849, 'D'), (1853, 'C'), (1818, 'D'), (1809, 'D'), (1820, 'D'), (1864, 'D'), (1853, 'D'), (1833, 'F'), (1846, 'F'), (1872, 'F'), (1855, 'C2'), (1842, 'D')}",42
edwardnvv57k,1803,Yes,1803,"{(627, 'A'), (1219, 'C'), (1036, 'C'), (959, 'D'), (630, 'Q'), (1500, 'A'), (1859, 'D'), (1421, 'D'), (1225, 'D'), (1714, 'G'), (1029, 'D'), (1561, 'D1'), (1015, 'E1'), (1689, 'D'), (1348, 'D'), (1810, 'D'), (1176, 'D'), (1759, 'F'), (1163, 'C2'), (1267, 'E'), (1163, 'C1'), (1823, 'D'), (1451, 'D'), (1867, 'D'), (1873, 'H'), (1488, 'C'), (1627, 'D'), (476, 'D'), (1268, 'A'), (1365, 'D'), (1776, 'F'), (1324, 'E'), (1692, 'H'), (1551, 'D1'), (1228, 'C'), (1216, 'E1'), (803, 'C'), (1508, 'B'), (1089, 'F'), (552, 'C'), (1512, 'G'), (1538, 'D'), (1872, 'F'), (1439, 'A2'), (1256, 'C'), (1661, 'D'), (1249, 'D2'), (1620, 'E'), (1825, 'D1'), (1497, 'E1'), (1841, 'C'), (1846, 'E2'), (1368, 'D'), (1817, 'B'), (1205, 'B'), (1267, 'L'), (1799, 'C'), (813, 'B'), (1781, 'D'), (478, 'C'), (1202, 'D'), (1744, 'E2'), (1468, 'F'), (1849, 'D'), (1208, 'C'), (1864, 'D'), (1492, 'D'), (1613, 'D'), (1477, 'B'), (552, 'D'), (1249, 'D1'), (1772, 'E'), (1835, 'A'), (1850, 'H'), (1848, 'C'), (1681, 'D'), (1558, 'B'), (1670, 'D'), (1826, 'D'), (1870, 'D'), (1177, 'B'), (1062, 'D'), (1283, 'E'), (1327, 'E'), (1560, 'F1'), (1359, 'C'), (833, 'A'), (1194, 'D'), (899, 'D'), (1152, 'C'), (463, 'C'), (1009, 'D'), (1471, 'D'), (305, 'B'), (1475, 'F'), (1195, 'D2'), (1700, 'D'), (1473, 'D'), (1578, 'H'), (599, 'D'), (1862, 'F'), (1814, 'B'), (1360, 'F'), (1660, 'F1'), (1015, 'E2'), (988, 'D'), (257, 'C'), (1360, 'G'), (1081, 'E'), (1485, 'C'), (1758, 'D'), (1355, 'C'), (1879, 'D'), (1503, 'B'), (1648, 'B'), (1276, 'B'), (1722, 'F'), (1869, 'D1'), (1426, 'E'), (1822, 'G1'), (1575, 'D'), (1696, 'D'), (1469, 'D'), (1656, 'D'), (883, 'H'), (1770, 'C'), (1295, 'B'), (1552, 'D'), (1807, 'F'), (678, 'D'), (888, 'E'), (977, 'F'), (1750, 'D'), (1798, 'C'), (1853, 'C'), (1554, 'D'), (1462, 'E2'), (1820, 'D'), (1725, 'H'), (1714, 'F'), (1780, 'D'), (1866, 'C')}",142
njustbacon,1812,Yes,1812,"{(1835, 'A'), (1826, 'D'), (1870, 'D'), (1869, 'D1'), (1808, 'C'), (1773, 'A'), (1861, 'D'), (1731, 'D'), (1731, 'C'), (1775, 'D'), (1810, 'D'), (1527, 'B2'), (1834, 'D'), (1821, 'D'), (1823, 'D'), (1845, 'D'), (1867, 'D'), (1807, 'F'), (1814, 'B'), (1798, 'C'), (724, 'C'), (1765, 'D'), (1809, 'D'), (1820, 'D'), (1864, 'D'), (1773, 'K'), (1516, 'C'), (1842, 'D'), (1772, 'E')}",29
secret-550504,1930,Yes,1930,"{(1791, 'G2'), (1849, 'D'), (1798, 'C'), (1861, 'D'), (1848, 'C'), (1845, 'D'), (1435, 'C'), (1879, 'D'), (1809, 'D'), (1793, 'D'), (1853, 'D'), (1859, 'D'), (1870, 'D'), (161, 'D'), (1856, 'E1'), (1855, 'C2'), (1313, 'C2')}",17
Kither,1834,Yes,1834,"{(1573, 'C'), (466, 'C'), (1705, 'D'), (1879, 'D'), (600, 'C'), (1793, 'D'), (1729, 'F'), (1618, 'E'), (1799, 'D1'), (1774, 'E'), (1722, 'F'), (1620, 'E'), (349, 'B'), (1808, 'C'), (1773, 'A'), (1706, 'D1'), (1619, 'D'), (1861, 'D'), (1731, 'D'), (1731, 'C'), (1775, 'D'), (1678, 'D'), (1801, 'C'), (1051, 'D'), (1000, 'C'), (1810, 'D'), (1579, 'F'), (1735, 'D'), (1768, 'D'), (1601, 'B'), (1851, 'F'), (1611, 'E1'), (1658, 'C'), (1779, 'D'), (718, 'A'), (1594, 'D'), (1862, 'F'), (271, 'D'), (1651, 'D'), (1611, 'F'), (161, 'D'), (1619, 'E'), (1678, 'B2'), (1776, 'F'), (339, 'D'), (1547, 'F'), (1678, 'E'), (1579, 'E2'), (1783, 'C'), (1750, 'D'), (1849, 'D'), (1853, 'C'), (1725, 'M'), (1699, 'C'), (1765, 'D'), (1787, 'D'), (66, 'D'), (1593, 'D2'), (1626, 'C'), (1067, 'A'), (1538, 'D'), (1702, 'G1'), (1773, 'K'), (1872, 'F'), (1855, 'C2'), (1866, 'C')}",66
klausXbansal,1892,Yes,1892,"{(1637, 'D'), (1793, 'D'), (1833, 'G'), (1859, 'D'), (1476, 'D'), (1856, 'E1'), (1777, 'C'), (1810, 'D'), (1819, 'B'), (1759, 'F'), (1700, 'C'), (1174, 'D'), (1583, 'C'), (1867, 'D'), (1873, 'H'), (1200, 'D'), (1776, 'F'), (1692, 'H'), (1783, 'C'), (1411, 'C'), (1688, 'C'), (1644, 'D'), (1626, 'C'), (1833, 'F'), (1538, 'D'), (1872, 'F'), (1842, 'D'), (1111, 'C'), (794, 'C'), (1674, 'F'), (1672, 'D'), (1825, 'D1'), (1841, 'C'), (1706, 'D1'), (1619, 'D'), (1834, 'D'), (1851, 'F'), (1658, 'C'), (1821, 'D'), (1704, 'D'), (1781, 'D'), (1598, 'D'), (1208, 'C'), (1864, 'D'), (1846, 'F'), (1772, 'E'), (1694, 'D'), (1826, 'D'), (1870, 'D'), (1628, 'B'), (1282, 'C'), (1731, 'C'), (1042, 'C'), (1777, 'D'), (1700, 'D'), (1845, 'D'), (1594, 'D'), (1114, 'C'), (1673, 'D'), (1684, 'D'), (1862, 'F'), (1105, 'D'), (1814, 'B'), (1619, 'E'), (1822, 'F'), (1562, 'D1'), (1695, 'C'), (900, 'C'), (1660, 'F1'), (1800, 'F'), (1661, 'C'), (1879, 'D'), (1648, 'B'), (1060, 'D'), (1869, 'D1'), (1608, 'C'), (1822, 'G1'), (1491, 'C'), (1478, 'C'), (1557, 'C'), (1731, 'D'), (1696, 'D'), (1775, 'D'), (1560, 'E'), (1836, 'C'), (1537, 'D'), (914, 'D'), (1675, 'F'), (1759, 'G'), (1690, 'F'), (1853, 'C'), (1765, 'D'), (1659, 'D'), (1635, 'D'), (1780, 'D')}",95
Mispertion,1842,Yes,1842,"{(1034, 'A'), (191, 'C'), (1879, 'D'), (110, 'E'), (1859, 'D'), (1870, 'D'), (721, 'C'), (1324, 'F'), (1846, 'G'), (367, 'B'), (1620, 'E'), (1822, 'G1'), (1282, 'C'), (1777, 'C'), (1582, 'F1'), (580, 'D'), (1810, 'D'), (1517, 'D'), (1851, 'F'), (25, 'C'), (1836, 'C'), (126, 'B'), (1296, 'E1'), (1543, 'C'), (1627, 'D'), (1843, 'F1'), (271, 'D'), (20, 'C'), (1475, 'G'), (1547, 'F'), (339, 'D'), (1154, 'E'), (359, 'C'), (1798, 'C'), (1554, 'D'), (1864, 'D'), (1283, 'D'), (1512, 'G'), (1328, 'E'), (1516, 'C'), (1772, 'E')}",41
Aldk,1885,Yes,1885,"{(466, 'C'), (1879, 'D'), (1870, 'D'), (1869, 'D1'), (1861, 'D'), (1846, 'E2'), (474, 'D'), (1836, 'C'), (1873, 'H'), (1843, 'F1'), (20, 'C'), (1814, 'B'), (1325, 'D'), (1849, 'D'), (1402, 'A'), (1853, 'C'), (1864, 'D'), (1846, 'F'), (1866, 'C')}",19
reyaan44,1958,Yes,1958,"{(1509, 'C'), (1342, 'D'), (1782, 'D'), (1500, 'A'), (1476, 'D'), (360, 'A'), (1714, 'G'), (1600, 'E'), (1709, 'C'), (1861, 'D'), (1777, 'C'), (1582, 'F1'), (1689, 'D'), (1592, 'C'), (1581, 'C'), (1348, 'D'), (1810, 'D'), (1423, 'B'), (1700, 'C'), (1383, 'B'), (818, 'E'), (1611, 'E1'), (1371, 'E1'), (1746, 'D'), (1295, 'D'), (1868, 'B1'), (1823, 'D'), (1867, 'D'), (1451, 'D'), (1873, 'H'), (1453, 'C'), (1627, 'D'), (1400, 'D'), (1479, 'A'), (1776, 'F'), (1692, 'H'), (1551, 'D1'), (1486, 'C2'), (1617, 'D1'), (1629, 'D'), (1556, 'C'), (1677, 'C'), (1666, 'C'), (1468, 'D'), (1534, 'D'), (1283, 'D'), (1644, 'D'), (1626, 'C'), (1144, 'F'), (1512, 'G'), (1538, 'D'), (1365, 'E'), (1439, 'A2'), (1573, 'C'), (1747, 'D'), (1430, 'D'), (706, 'D'), (1388, 'C'), (1674, 'F'), (1672, 'D'), (1661, 'D'), (1470, 'B'), (1479, 'B1'), (1846, 'G'), (1620, 'E'), (1586, 'C'), (1497, 'E1'), (1706, 'D1'), (1619, 'D'), (1709, 'D'), (1846, 'E2'), (1436, 'D'), (1491, 'D'), (1647, 'D'), (1550, 'C'), (1527, 'B2'), (1768, 'D'), (1381, 'B'), (1658, 'C'), (1396, 'B'), (1552, 'C'), (1715, 'D'), (1704, 'D'), (1691, 'D'), (1398, 'D'), (1453, 'D'), (1475, 'D'), (1422, 'C'), (1651, 'D'), (1358, 'D'), (1650, 'E'), (1468, 'F'), (1678, 'B2'), (1440, 'C2'), (1475, 'G'), (1512, 'F'), (1547, 'F'), (1554, 'C'), (1728, 'D'), (1620, 'C'), (1477, 'A'), (1598, 'D'), (1492, 'D'), (1285, 'D'), (1375, 'D'), (1477, 'B'), (1545, 'B'), (1677, 'B'), (1178, 'E'), (1437, 'C'), (1516, 'C'), (1772, 'E'), (1468, 'J'), (1721, 'D'), (1153, 'D'), (1463, 'C'), (1705, 'D'), (1694, 'D'), (1749, 'D'), (1681, 'D'), (1826, 'D'), (1870, 'D'), (1509, 'D'), (1157, 'C2'), (1467, 'B'), (1283, 'E'), (1272, 'E'), (1472, 'E'), (1543, 'D1'), (1731, 'C'), (1560, 'F1'), (582, 'A'), (1777, 'D'), (1009, 'D'), (1430, 'E'), (1475, 'F'), (1700, 'D'), (1473, 'D'), (1594, 'D'), (1684, 'D'), (1673, 'D'), (1649, 'D'), (1354, 'D'), (1805, 'D'), (1794, 'D'), (1548, 'B'), (1611, 'F'), (1578, 'H'), (29, 'C'), (1619, 'E'), (1792, 'D'), (1695, 'C'), (1579, 'E2'), (1446, 'B'), (1717, 'D'), (1699, 'C'), (1556, 'D'), (1660, 'F1'), (1701, 'D'), (1593, 'D2'), (550, 'D'), (1554, 'B'), (1450, 'D'), (1490, 'G'), (1360, 'G'), (1474, 'C'), (1485, 'C'), (1679, 'D'), (1758, 'D'), (1661, 'C'), (1463, 'D'), (1355, 'C'), (1611, 'E2'), (1624, 'G'), (1621, 'C'), (1401, 'D'), (1503, 'B'), (1466, 'E'), (1320, 'B'), (1426, 'E'), (1608, 'C'), (1791, 'G2'), (1491, 'C'), (1478, 'C'), (1557, 'C'), (1731, 'D'), (1696, 'D'), (1775, 'D'), (1575, 'D'), (1469, 'D'), (1586, 'D'), (1535, 'D'), (1579, 'F'), (1656, 'D'), (1735, 'D'), (1384, 'B1'), (1462, 'F'), (1560, 'E'), (1353, 'E'), (1625, 'C'), (1770, 'C'), (1537, 'D'), (1442, 'A'), (1420, 'D'), (1361, 'B'), (1675, 'F'), (1552, 'D'), (1697, 'D'), (1759, 'G'), (1495, 'B'), (1367, 'D'), (1312, 'D'), (678, 'D'), (949, 'B'), (1690, 'F'), (1442, 'B'), (1554, 'D'), (1631, 'D'), (1462, 'E2'), (1659, 'D'), (1635, 'D'), (1444, 'B'), (1328, 'E'), (1780, 'D'), (1618, 'E'), (1404, 'B'), (1367, 'E')}",227
gucci0512,1905,Yes,1905,"{(1732, 'C1'), (1848, 'C'), (1879, 'D'), (1681, 'D'), (1793, 'D'), (1856, 'E1'), (1722, 'F'), (1822, 'G1'), (1808, 'C'), (1841, 'C'), (1861, 'D'), (1797, 'D'), (1689, 'D'), (1656, 'D'), (1834, 'D'), (1851, 'F'), (1658, 'C'), (1821, 'D'), (1836, 'C'), (1700, 'D'), (1823, 'D'), (1845, 'D'), (1715, 'D'), (1691, 'D'), (1715, 'C'), (1719, 'D2'), (1847, 'D'), (1594, 'D'), (1862, 'F'), (1805, 'D'), (1650, 'E'), (1651, 'D'), (1814, 'B'), (1822, 'F'), (1692, 'H'), (1798, 'C'), (1853, 'C'), (1717, 'D'), (1809, 'D'), (1853, 'D'), (1800, 'F'), (1872, 'F'), (1720, 'D1')}",43
Haricharan_B,1913,Yes,1913,"{(1835, 'A'), (1034, 'A'), (1850, 'H'), (1661, 'C'), (1705, 'D'), (1674, 'F'), (1826, 'D'), (1118, 'F1'), (1870, 'D'), (1782, 'D'), (1091, 'D'), (1714, 'G'), (1497, 'E1'), (1822, 'G1'), (1706, 'D1'), (1731, 'C'), (1731, 'D'), (342, 'C'), (58, 'C'), (1702, 'F'), (1713, 'D'), (1819, 'B'), (1834, 'D'), (1700, 'C'), (1851, 'F'), (813, 'B'), (1658, 'C'), (1770, 'C'), (1779, 'D'), (1845, 'D'), (1704, 'D'), (1873, 'H'), (1398, 'D'), (1244, 'D'), (476, 'D'), (1862, 'F'), (1843, 'F1'), (1805, 'D'), (1744, 'E2'), (1740, 'E'), (1585, 'D'), (1814, 'B'), (1807, 'F'), (1729, 'E'), (1822, 'F'), (1776, 'F'), (1690, 'F'), (1551, 'D1'), (1695, 'C'), (1147, 'B'), (1061, 'C'), (1798, 'C'), (1708, 'D'), (69, 'E'), (1699, 'C'), (1462, 'E2'), (44, 'D'), (1809, 'D'), (1085, 'D'), (1554, 'B'), (803, 'C'), (1207, 'E'), (1833, 'F'), (1800, 'F'), (1846, 'F'), (222, 'D'), (1866, 'C'), (1772, 'E')}",68
Alexfil,1854,Yes,1854,"{(1848, 'C'), (1549, 'D'), (1670, 'D'), (1793, 'D'), (1870, 'D'), (1249, 'D2'), (1846, 'G'), (1561, 'D1'), (1841, 'C'), (1846, 'E2'), (1786, 'D'), (1810, 'D'), (1561, 'D2'), (14, 'D'), (1834, 'D'), (274, 'B'), (1851, 'F'), (1625, 'C'), (1482, 'D'), (1836, 'C'), (1845, 'D'), (1867, 'D'), (1715, 'C'), (1847, 'D'), (1739, 'D'), (1843, 'F1'), (1805, 'D'), (20, 'C'), (1678, 'B2'), (1776, 'F'), (1486, 'C2'), (977, 'F'), (1695, 'C'), (1798, 'C'), (1688, 'C'), (1580, 'A'), (1820, 'D'), (1846, 'F'), (295, 'B'), (1249, 'D1'), (1842, 'D'), (1772, 'E')}",42
