Handle,Max Rating_x,Result,Solved Problems,Problem Count
qtfyy,1467.0,Yes,"{(1879, 'C'), (1855, 'C1')}",2
horrifying,1466.0,Yes,"{(1872, 'E'), (1814, 'C'), (1869, 'C'), (1826, 'C'), (1820, 'C'), (1739, 'C'), (1070, 'D'), (471, 'B'), (659, 'B'), (1866, 'B'), (1811, 'E'), (810, 'B'), (1037, 'B'), (1804, 'C'), (1845, 'C'), (1821, 'C')}",16
Anand_Coder102,1487.0,Yes,"{(1872, 'E'), (1215, 'C'), (1864, 'C'), (1862, 'D'), (1263, 'C'), (1253, 'B'), (1133, 'D'), (1203, 'E'), (1196, 'D1'), (1332, 'B'), (1624, 'D'), (1879, 'C'), (1857, 'D'), (1311, 'C'), (1005, 'C'), (1234, 'C'), (1234, 'B2'), (1095, 'C'), (1216, 'D'), (1215, 'B'), (1183, 'C'), (1850, 'G'), (1183, 'D'), (1182, 'B'), (1162, 'B'), (1203, 'C'), (864, 'D'), (1855, 'C1'), (1154, 'C'), (1154, 'D'), (1573, 'B'), (1867, 'C'), (1863, 'D'), (1332, 'C'), (1004, 'C'), (1860, 'C'), (1851, 'D'), (1271, 'B'), (230, 'B')}",39
Kusoul,1465.0,Yes,"{(1838, 'C'), (1820, 'C'), (1864, 'C'), (1862, 'D'), (1846, 'E1'), (1818, 'C'), (1831, 'C'), (1840, 'D'), (1791, 'F'), (1520, 'E'), (1721, 'C'), (1858, 'B'), (520, 'B'), (1167, 'B'), (1879, 'C'), (981, 'C'), (1826, 'C'), (1857, 'D'), (1870, 'C'), (1850, 'F'), (1839, 'C'), (1733, 'D1'), (1774, 'B'), (1850, 'G'), (1790, 'E'), (1506, 'E'), (1740, 'C'), (1762, 'C'), (1824, 'A'), (1851, 'E'), (1837, 'D'), (1855, 'C1'), (1516, 'B'), (1845, 'C'), (1821, 'C'), (1863, 'D'), (1814, 'C'), (1825, 'C'), (1823, 'C'), (1873, 'F'), (1167, 'C'), (1805, 'C'), (1860, 'C'), (839, 'C'), (1506, 'D'), (1829, 'F'), (1621, 'B'), (1772, 'D'), (1851, 'D'), (1857, 'E'), (1811, 'E'), (1873, 'G'), (982, 'C'), (1816, 'C')}",54
PhanThanhThai,1464.0,Yes,"{(1879, 'C'), (1862, 'D'), (1850, 'F'), (1850, 'G'), (1873, 'G')}",5
Purgatory_,1464.0,Yes,"{(1795, 'C'), (1804, 'C'), (1786, 'B'), (1790, 'E')}",4
suprend,1576.0,Yes,"{(1809, 'C'), (1774, 'C'), (1862, 'D'), (1360, 'D'), (1800, 'E2'), (1624, 'D'), (1742, 'F'), (1753, 'A1'), (1753, 'A2'), (1470, 'A'), (1804, 'C'), (1335, 'D'), (1815, 'A'), (1433, 'E'), (1766, 'C'), (1845, 'C'), (1821, 'C'), (1515, 'C'), (1873, 'F'), (1805, 'C'), (1794, 'C'), (1857, 'E'), (1692, 'F'), (1315, 'B'), (1728, 'C'), (1119, 'B'), (1294, 'C'), (1741, 'D'), (1492, 'C'), (1760, 'F'), (1649, 'B'), (1679, 'C'), (1373, 'C'), (1545, 'A'), (1879, 'C'), (1562, 'C'), (1749, 'C'), (1839, 'C'), (1837, 'D'), (1851, 'E'), (1788, 'C'), (1814, 'C'), (1418, 'C'), (1869, 'C'), (1759, 'D'), (1367, 'C'), (1775, 'B'), (1786, 'B'), (1603, 'A'), (1711, 'B'), (1846, 'E1'), (1569, 'C'), (1748, 'B'), (1418, 'B'), (1858, 'B'), (1857, 'D'), (1833, 'D'), (1401, 'C'), (1654, 'C'), (1810, 'C'), (1854, 'A1'), (1397, 'B'), (1867, 'C'), (1863, 'D'), (1561, 'C'), (1736, 'C1'), (1627, 'C'), (676, 'C'), (1697, 'C'), (1771, 'B'), (1851, 'D'), (1811, 'E'), (580, 'B'), (1800, 'E1'), (1644, 'C'), (1844, 'C'), (1076, 'C'), (1538, 'C'), (1627, 'B'), (1365, 'B'), (1444, 'A'), (1738, 'C'), (1850, 'F'), (1555, 'C'), (1774, 'B'), (1850, 'G'), (1352, 'E'), (1790, 'E'), (1795, 'C'), (1540, 'A'), (1487, 'D'), (1553, 'D'), (1768, 'C'), (1778, 'B'), (1807, 'E'), (1661, 'B'), (1691, 'C'), (1690, 'E'), (1819, 'A'), (1847, 'C'), (1746, 'C'), (1823, 'C'), (1515, 'D'), (1621, 'B'), (1585, 'C'), (1829, 'F'), (1553, 'B')}",107
wannna_be_master,1489.0,Yes,"{(1872, 'E'), (1864, 'C'), (1862, 'D'), (1415, 'C'), (1296, 'D'), (584, 'B'), (1858, 'B'), (1842, 'C'), (1167, 'B'), (166, 'E'), (1444, 'A'), (1624, 'D'), (1879, 'C'), (1826, 'C'), (1758, 'C'), (1870, 'C'), (1710, 'A'), (1857, 'D'), (1850, 'F'), (1201, 'C'), (1733, 'D1'), (1804, 'C'), (1648, 'A'), (1762, 'C'), (1487, 'D'), (1732, 'D1'), (1461, 'B'), (1807, 'E'), (630, 'H'), (1542, 'B'), (1867, 'C'), (1863, 'D'), (679, 'A'), (1869, 'C'), (1765, 'K'), (1739, 'C'), (1857, 'E'), (1416, 'A'), (1526, 'B')}",39
Enamul_Hasan85,1517.0,Yes,"{(1499, 'C'), (1692, 'G'), (1369, 'C'), (1644, 'C'), (1675, 'D'), (1536, 'C'), (1569, 'C'), (1611, 'D'), (1602, 'C'), (1526, 'C1'), (1701, 'C'), (1538, 'C'), (1371, 'C'), (1272, 'D'), (1328, 'B'), (1484, 'B'), (1627, 'B'), (1486, 'B'), (1374, 'D'), (1679, 'C'), (1552, 'B'), (520, 'B'), (1624, 'D'), (1521, 'B'), (1453, 'B'), (1562, 'C'), (1617, 'C'), (1606, 'C'), (230, 'B'), (1549, 'C'), (4, 'C'), (1560, 'D'), (1551, 'B2'), (1311, 'C'), (550, 'A'), (1555, 'C'), (1594, 'E1'), (1393, 'B'), (1795, 'C'), (1654, 'C'), (1324, 'D'), (455, 'A'), (1382, 'C1'), (1352, 'D'), (1379, 'A'), (1494, 'B'), (1675, 'E'), (1615, 'B'), (1612, 'C'), (1385, 'D'), (1476, 'B'), (279, 'B'), (1379, 'B'), (1605, 'C'), (1638, 'C'), (1616, 'C'), (1682, 'C'), (1555, 'B'), (1621, 'B'), (1493, 'B'), (1860, 'C'), (1684, 'C'), (1651, 'C'), (1475, 'C'), (1618, 'D'), (1609, 'C'), (1607, 'D'), (1697, 'C'), (1389, 'C'), (1538, 'F'), (1367, 'C'), (1629, 'C'), (1634, 'B'), (1631, 'C'), (1526, 'B')}",75
HVD_160,1467.0,Yes,"{(1838, 'C'), (617, 'B'), (1692, 'G'), (1820, 'C'), (1864, 'C'), (1846, 'E1'), (1294, 'C'), (459, 'B'), (1844, 'C'), (1446, 'A'), (1844, 'D'), (1197, 'C'), (1773, 'E'), (476, 'B'), (1842, 'C'), (478, 'B'), (1879, 'C'), (1767, 'D'), (4, 'C'), (1870, 'C'), (1857, 'D'), (1833, 'D'), (1850, 'F'), (1826, 'C'), (1705, 'C'), (189, 'A'), (1676, 'H1'), (264, 'B'), (1454, 'D'), (1774, 'B'), (1850, 'G'), (1790, 'E'), (1837, 'D'), (677, 'C'), (1815, 'A'), (1788, 'C'), (991, 'C'), (1634, 'B'), (1866, 'B'), (1669, 'H'), (251, 'A'), (1778, 'B'), (1750, 'C'), (1821, 'C'), (1863, 'D'), (1365, 'C'), (489, 'C'), (1829, 'F'), (1538, 'F'), (1811, 'E'), (1816, 'C'), (1873, 'G'), (1513, 'B'), (230, 'B'), (1526, 'B')}",55
aditya1064,1463.0,Yes,"{(1719, 'C'), (1809, 'C'), (1774, 'C'), (1864, 'C'), (1862, 'D'), (60, 'B'), (1791, 'F'), (977, 'D'), (1360, 'D'), (1721, 'C'), (1842, 'C'), (1670, 'C'), (1826, 'C'), (1815, 'A'), (1764, 'C'), (1817, 'A'), (1845, 'C'), (1821, 'C'), (17, 'B'), (1794, 'C'), (1805, 'C'), (1860, 'C'), (1857, 'E'), (1728, 'C'), (230, 'B'), (1838, 'C'), (1879, 'C'), (1705, 'C'), (1749, 'C'), (1839, 'C'), (1696, 'C'), (1824, 'A'), (1762, 'C'), (1837, 'D'), (1788, 'C'), (1814, 'C'), (1869, 'C'), (1759, 'D'), (1195, 'C'), (1775, 'B'), (1792, 'C'), (1831, 'C'), (1846, 'E1'), (1701, 'C'), (1844, 'D'), (744, 'A'), (1748, 'B'), (1858, 'B'), (1767, 'D'), (1857, 'D'), (1833, 'D'), (1758, 'C'), (1654, 'C'), (1810, 'C'), (1735, 'C'), (1854, 'A1'), (1669, 'H'), (1867, 'C'), (1697, 'C'), (1772, 'D'), (1851, 'D'), (1771, 'B'), (1811, 'E'), (1800, 'E1'), (1750, 'C'), (982, 'C'), (1789, 'C'), (1844, 'C'), (1840, 'D'), (1773, 'E'), (1733, 'D1'), (1774, 'B'), (1850, 'G'), (1790, 'E'), (1740, 'C'), (1795, 'C'), (455, 'A'), (1659, 'B'), (1778, 'B'), (1807, 'E'), (1661, 'B'), (1819, 'A'), (1847, 'C'), (1823, 'C'), (1706, 'C'), (1761, 'C'), (1714, 'E'), (1776, 'H'), (1634, 'B')}",89
