Handle,Max Rating_x,Result,Solved Problems,Problem Count
Maanas23,1667.0,Yes,"{(1800, 'E1'), (1857, 'D'), (1873, 'G'), (1766, 'C'), (1821, 'C'), (25, 'A'), (1733, 'C'), (1638, 'C'), (1869, 'C'), (1845, 'C'), (1829, 'F'), (1823, 'C'), (1418, 'C'), (1860, 'C'), (1847, 'C'), (1825, 'C'), (1805, 'C'), (1837, 'D'), (1800, 'E2'), (1792, 'C'), (1728, 'C'), (1733, 'D1'), (1717, 'C'), (1838, 'C'), (1778, 'B'), (1864, 'C'), (1866, 'B'), (1811, 'E'), (755, 'C'), (1831, 'C'), (702, 'C'), (1857, 'E'), (1863, 'D'), (862, 'B'), (1872, 'E'), (1722, 'G'), (1772, 'D'), (1776, 'H'), (1775, 'B'), (1826, 'C'), (1201, 'C'), (1855, 'C1'), (1840, 'D'), (1754, 'C1'), (1740, 'C'), (1736, 'C1'), (1764, 'C'), (1858, 'B'), (1748, 'B'), (1788, 'C')}",50
amulshaturia,1607.0,Yes,"{(1754, 'C2'), (469, 'B'), (1517, 'C'), (1833, 'D'), (1766, 'C'), (1821, 'C'), (1515, 'C'), (1605, 'C'), (1829, 'F'), (1692, 'G'), (1825, 'C'), (1526, 'C1'), (1538, 'F'), (1399, 'D'), (1728, 'C'), (1717, 'C'), (1809, 'C'), (1492, 'C'), (1857, 'E'), (1863, 'D'), (1443, 'B'), (1498, 'B'), (437, 'B'), (96, 'B'), (1506, 'D'), (1470, 'A'), (1722, 'G'), (455, 'A'), (1839, 'C'), (1826, 'C'), (1749, 'C'), (1526, 'B'), (166, 'E'), (1840, 'D'), (1245, 'C'), (1328, 'B'), (1407, 'B'), (1788, 'C'), (1846, 'E1'), (1857, 'D'), (1418, 'C'), (1845, 'C'), (205, 'B'), (1765, 'K'), (1765, 'N'), (1805, 'C'), (1794, 'C'), (1228, 'B'), (1547, 'E'), (1553, 'D'), (1792, 'C'), (1740, 'D'), (1631, 'C'), (1369, 'C'), (1818, 'C'), (1811, 'E'), (1463, 'B'), (1791, 'F'), (1201, 'B'), (1385, 'D'), (1374, 'D'), (1771, 'B'), (1307, 'C'), (1758, 'C'), (1815, 'A'), (1348, 'B'), (1562, 'C'), (1786, 'B'), (1775, 'B'), (1742, 'F'), (1363, 'B'), (1754, 'C1'), (580, 'C'), (476, 'B'), (1790, 'E'), (1365, 'B'), (1546, 'C'), (1748, 'B'), (1486, 'B'), (1552, 'B'), (1733, 'C'), (1616, 'C'), (1675, 'E'), (1365, 'C'), (1814, 'C'), (1737, 'C'), (1807, 'E'), (1303, 'B'), (1490, 'E'), (1697, 'C'), (1690, 'E'), (1692, 'F'), (1487, 'D'), (1733, 'D1'), (1750, 'C'), (1669, 'H'), (1499, 'C'), (1778, 'B'), (1516, 'B'), (1714, 'E'), (1844, 'C'), (1265, 'B'), (1420, 'C1'), (1476, 'B'), (1760, 'F'), (1542, 'B'), (1621, 'B'), (219, 'B'), (1368, 'B'), (1520, 'E'), (1740, 'C'), (1736, 'C1'), (1795, 'C'), (1360, 'D'), (1810, 'C'), (1759, 'E'), (1521, 'B'), (1174, 'C'), (25, 'A'), (1746, 'C'), (1823, 'C'), (1774, 'B'), (1706, 'C'), (1400, 'C'), (1490, 'F'), (1389, 'C'), (1761, 'C'), (1837, 'D'), (1335, 'D'), (1719, 'C'), (1774, 'C'), (1703, 'F'), (891, 'A'), (189, 'A'), (534, 'B'), (1721, 'C'), (1742, 'G'), (1419, 'C'), (1551, 'C'), (1513, 'B'), (507, 'B'), (1741, 'D'), (1236, 'C'), (1698, 'C'), (919, 'C'), (1370, 'C'), (747, 'C')}",147
bear1222,1760.0,Yes,"{(1624, 'D'), (1873, 'G'), (1766, 'C'), (1660, 'C'), (1682, 'C'), (1675, 'E'), (1651, 'C'), (1847, 'C'), (1706, 'C'), (1684, 'C'), (1673, 'C'), (1805, 'C'), (1697, 'C'), (1690, 'E'), (1650, 'D'), (1659, 'B'), (1717, 'C'), (1669, 'H'), (1719, 'C'), (1714, 'E'), (1820, 'C'), (1701, 'C'), (1668, 'C'), (1661, 'B'), (1721, 'C'), (1646, 'C'), (1879, 'C'), (1870, 'C'), (1711, 'B'), (1862, 'D'), (1675, 'D'), (1754, 'C1'), (1696, 'C'), (1698, 'C'), (1748, 'B')}",35
namsee1,1760.0,Yes,"{(1768, 'C'), (1833, 'D'), (1766, 'C'), (1821, 'C'), (1649, 'C'), (1829, 'F'), (1860, 'C'), (1847, 'C'), (1825, 'C'), (1838, 'C'), (1866, 'B'), (1809, 'C'), (1338, 'A'), (1857, 'E'), (1863, 'D'), (1536, 'C'), (1679, 'C'), (1772, 'D'), (1879, 'C'), (1749, 'C'), (450, 'B'), (1839, 'C'), (1826, 'C'), (1711, 'B'), (455, 'A'), (1840, 'D'), (1762, 'C'), (1844, 'D'), (1328, 'B'), (1819, 'A'), (1858, 'B'), (1711, 'C'), (1788, 'C'), (478, 'B'), (548, 'B'), (1846, 'E1'), (1857, 'D'), (1873, 'G'), (1767, 'D'), (1869, 'C'), (1845, 'C'), (839, 'C'), (1765, 'N'), (1367, 'C'), (1739, 'C'), (1794, 'C'), (1805, 'C'), (816, 'B'), (1792, 'C'), (1818, 'C'), (1811, 'E'), (1294, 'C'), (550, 'C'), (356, 'A'), (1771, 'B'), (1851, 'D'), (580, 'B'), (1786, 'B'), (1775, 'B'), (1401, 'C'), (580, 'C'), (1627, 'B'), (476, 'B'), (1748, 'B'), (1800, 'E1'), (1638, 'C'), (1627, 'C'), (1873, 'F'), (1814, 'C'), (1459, 'B'), (1697, 'C'), (1659, 'B'), (977, 'E'), (1750, 'C'), (1816, 'C'), (1778, 'B'), (1644, 'C'), (1844, 'C'), (1831, 'C'), (550, 'A'), (1659, 'C'), (1760, 'F'), (1462, 'E1'), (472, 'B'), (1855, 'C1'), (1372, 'B'), (1862, 'D'), (1736, 'C1'), (1795, 'C'), (1360, 'D'), (472, 'C'), (1561, 'B'), (1810, 'C'), (1823, 'C'), (1867, 'C'), (355, 'C'), (1561, 'C'), (1774, 'B'), (1706, 'C'), (1837, 'D'), (1800, 'E2'), (1774, 'C'), (1864, 'C'), (1602, 'C'), (755, 'C'), (1668, 'C'), (1703, 'F'), (2, 'A'), (1789, 'C'), (862, 'B'), (1872, 'E'), (1538, 'C'), (1759, 'D'), (1842, 'C'), (1870, 'C'), (230, 'B'), (545, 'C'), (1804, 'C'), (1741, 'D'), (1698, 'C'), (919, 'C'), (1649, 'B'), (1647, 'C')}",123
oreofilling,1630.0,Yes,"{(1735, 'C'), (1754, 'C2'), (1800, 'E1'), (1821, 'C'), (1691, 'C'), (1737, 'C'), (1774, 'B'), (1814, 'C'), (1692, 'G'), (1684, 'C'), (1739, 'C'), (1675, 'E'), (1837, 'D'), (1800, 'E2'), (1792, 'C'), (1740, 'D'), (1744, 'E1'), (1750, 'C'), (1733, 'D1'), (1816, 'C'), (1838, 'C'), (1728, 'C'), (1669, 'H'), (1714, 'E'), (1809, 'C'), (1831, 'C'), (1820, 'C'), (1721, 'C'), (1759, 'D'), (1742, 'G'), (1722, 'G'), (1606, 'C'), (1732, 'D1'), (1749, 'C'), (1839, 'C'), (1775, 'B'), (1742, 'F'), (1738, 'C'), (1840, 'D'), (1675, 'D'), (1804, 'C'), (1754, 'C1'), (1741, 'D'), (1740, 'C'), (1762, 'C'), (1795, 'C'), (1737, 'B'), (1788, 'C'), (1759, 'E'), (1081, 'B')}",50
C2-D2,1583.0,Yes,"{(1873, 'G'), (1873, 'F'), (1182, 'B'), (1860, 'C'), (1761, 'C'), (1844, 'C'), (189, 'A'), (1771, 'B'), (1879, 'C'), (1618, 'D'), (1851, 'D'), (455, 'A'), (329, 'B'), (604, 'B'), (1862, 'D'), (1698, 'C'), (1844, 'D'), (1858, 'B'), (417, 'C')}",19
bladelessknife,1679.0,Yes,"{(1754, 'C2'), (1691, 'C'), (1627, 'C'), (1869, 'C'), (1682, 'C'), (1867, 'C'), (1692, 'G'), (1774, 'B'), (1860, 'C'), (1660, 'C'), (1706, 'C'), (1697, 'C'), (1690, 'E'), (1650, 'D'), (1692, 'F'), (1774, 'C'), (1831, 'C'), (1701, 'C'), (1679, 'C'), (1772, 'D'), (1705, 'C'), (1862, 'D'), (1754, 'C1'), (1696, 'C'), (1762, 'C'), (1654, 'C'), (1698, 'C')}",27
doanhoccho,1708.0,Yes,"{(189, 'A'), (1701, 'C'), (1650, 'D'), (1634, 'B'), (1624, 'D'), (1725, 'G'), (1649, 'B'), (1638, 'C'), (1778, 'B'), (1649, 'C'), (1627, 'B'), (1694, 'C'), (1790, 'E'), (1703, 'F'), (1786, 'B'), (1788, 'C')}",16
qqqqqv,1606.0,Yes,"{(1612, 'C'), (1615, 'B'), (1698, 'C'), (1617, 'C'), (1694, 'C')}",5
Eren767,1582.0,Yes,"{(1855, 'C1'), (1847, 'C'), (1851, 'E'), (1850, 'G'), (1862, 'D'), (1857, 'D'), (1846, 'E1'), (1879, 'C'), (1850, 'F'), (1864, 'C'), (1867, 'C'), (1870, 'C'), (1858, 'B'), (1860, 'C'), (1851, 'D'), (1839, 'C'), (1829, 'F'), (1857, 'E')}",18
KunoSayo,1703.0,Yes,"{(1768, 'C'), (1851, 'E'), (1857, 'D'), (1766, 'C'), (1418, 'C'), (1860, 'C'), (1825, 'C'), (1805, 'C'), (1837, 'D'), (1792, 'C'), (1744, 'E1'), (1816, 'C'), (1838, 'C'), (1864, 'C'), (1844, 'C'), (1820, 'C'), (1831, 'C'), (1791, 'F'), (1857, 'E'), (1703, 'F'), (1850, 'G'), (1850, 'F'), (1705, 'C'), (1851, 'D'), (1749, 'C'), (1855, 'C1'), (1862, 'D'), (1795, 'C'), (1858, 'B'), (1788, 'C'), (1810, 'C')}",31
assanali,1620.0,Yes,"{(714, 'C'), (124, 'C'), (1624, 'D'), (1846, 'E1'), (1454, 'D'), (1515, 'C'), (1605, 'C'), (25, 'A'), (1823, 'C'), (1845, 'C'), (1196, 'D1'), (1167, 'C'), (1726, 'C'), (1860, 'C'), (1475, 'C'), (104, 'C'), (762, 'A'), (1490, 'E'), (1526, 'C1'), (520, 'B'), (462, 'B'), (451, 'B'), (1090, 'A'), (1538, 'F'), (508, 'B'), (26, 'B'), (1692, 'F'), (1717, 'C'), (1816, 'C'), (1818, 'C'), (1811, 'E'), (812, 'C'), (1714, 'E'), (1463, 'B'), (1831, 'C'), (1820, 'C'), (1791, 'F'), (1863, 'D'), (719, 'B'), (1703, 'F'), (1579, 'D'), (279, 'B'), (1506, 'D'), (1759, 'D'), (1842, 'C'), (1850, 'F'), (1549, 'C'), (1520, 'E'), (1851, 'D'), (1732, 'D1'), (1201, 'C'), (230, 'B'), (459, 'B'), (1855, 'C1'), (1365, 'B'), (318, 'B'), (1526, 'B'), (1183, 'C'), (1187, 'B'), (1862, 'D'), (1736, 'C1'), (1551, 'B2'), (580, 'C'), (1649, 'B'), (888, 'C'), (1535, 'C'), (1810, 'C')}",67
nice333,1582.0,Yes,"{(1851, 'E'), (1624, 'D'), (1846, 'E1'), (1857, 'D'), (1746, 'C'), (1869, 'C'), (1845, 'C'), (1182, 'B'), (414, 'B'), (1847, 'C'), (1559, 'D1'), (1676, 'H1'), (1684, 'C'), (1739, 'C'), (1706, 'C'), (1526, 'C1'), (1753, 'A2'), (1553, 'B'), (1792, 'C'), (1740, 'D'), (1744, 'E1'), (1750, 'C'), (1717, 'C'), (1728, 'C'), (1733, 'D1'), (1864, 'C'), (1461, 'B'), (1866, 'B'), (1844, 'C'), (1831, 'C'), (1863, 'D'), (1872, 'E'), (1850, 'G'), (1742, 'G'), (1842, 'C'), (1679, 'C'), (1879, 'C'), (1670, 'C'), (1850, 'F'), (1758, 'C'), (1181, 'B'), (1870, 'C'), (1705, 'C'), (1851, 'D'), (455, 'A'), (230, 'B'), (1732, 'D1'), (1749, 'C'), (1350, 'B'), (1738, 'C'), (1862, 'D'), (1740, 'C'), (1133, 'D'), (1753, 'A1'), (1748, 'B'), (1759, 'E')}",56
raphaelp,1582.0,Yes,"{(1862, 'D'), (1866, 'B')}",2
an1ket_62,1638.0,Yes,"{(1833, 'D'), (1037, 'B'), (1766, 'C'), (1821, 'C'), (1515, 'C'), (1605, 'C'), (1660, 'C'), (1249, 'C1'), (1860, 'C'), (1847, 'C'), (1475, 'C'), (1519, 'C'), (1526, 'C1'), (1609, 'C'), (260, 'A'), (152, 'C'), (1538, 'F'), (1399, 'D'), (1728, 'C'), (1838, 'C'), (1466, 'C'), (1866, 'B'), (1573, 'B'), (1371, 'C'), (1809, 'C'), (1338, 'A'), (670, 'D2'), (1494, 'B'), (1857, 'E'), (1863, 'D'), (1536, 'C'), (1498, 'B'), (96, 'B'), (1506, 'D'), (1373, 'C'), (1772, 'D'), (1879, 'C'), (1749, 'C'), (1839, 'C'), (1826, 'C'), (1443, 'C'), (1350, 'B'), (1526, 'B'), (245, 'E'), (1840, 'D'), (1762, 'C'), (1844, 'D'), (1328, 'B'), (1418, 'B'), (1858, 'B'), (888, 'C'), (1407, 'B'), (1788, 'C'), (478, 'B'), (1471, 'C'), (1422, 'B'), (1846, 'E1'), (1767, 'D'), (1857, 'D'), (1355, 'D'), (1869, 'C'), (1845, 'C'), (1312, 'C'), (1805, 'C'), (1794, 'C'), (1553, 'D'), (1792, 'C'), (1369, 'C'), (1569, 'C'), (1463, 'B'), (1294, 'C'), (550, 'C'), (1201, 'B'), (1758, 'C'), (1851, 'D'), (1348, 'B'), (1201, 'C'), (1786, 'B'), (441, 'C'), (1775, 'B'), (1742, 'F'), (1401, 'C'), (1095, 'C'), (912, 'B'), (1754, 'C1'), (1776, 'L'), (1547, 'D'), (580, 'C'), (1352, 'E'), (1296, 'D'), (1790, 'E'), (476, 'B'), (1535, 'C'), (1365, 'B'), (1552, 'B'), (135, 'A'), (1800, 'E1'), (1733, 'C'), (1454, 'D'), (1616, 'C'), (610, 'B'), (388, 'A'), (1365, 'C'), (1675, 'E'), (1814, 'C'), (545, 'D'), (1807, 'E'), (670, 'D1'), (1490, 'E'), (401, 'C'), (1459, 'B'), (1195, 'C'), (1249, 'C2'), (1487, 'D'), (1692, 'F'), (1816, 'C'), (1778, 'B'), (722, 'A'), (1644, 'C'), (1516, 'B'), (1844, 'C'), (1820, 'C'), (550, 'A'), (220, 'A'), (1420, 'C1'), (1197, 'C'), (1263, 'C'), (1579, 'D'), (1542, 'B'), (1621, 'B'), (1476, 'B'), (1555, 'B'), (1462, 'E1'), (1646, 'C'), (1409, 'D'), (1368, 'B'), (1617, 'C'), (1520, 'E'), (1606, 'C'), (4, 'C'), (1421, 'C'), (1634, 'B'), (459, 'B'), (1855, 'C1'), (1555, 'C'), (1372, 'B'), (1427, 'B'), (1493, 'B'), (1862, 'D'), (1368, 'C'), (1740, 'C'), (1795, 'C'), (1360, 'D'), (1007, 'A'), (1426, 'D'), (1372, 'C'), (1810, 'C'), (1279, 'B'), (276, 'C'), (621, 'B'), (1521, 'B'), (1624, 'D'), (1612, 'C'), (25, 'A'), (1823, 'C'), (1867, 'C'), (652, 'A'), (1774, 'B'), (489, 'C'), (1389, 'C'), (1400, 'C'), (451, 'B'), (676, 'C'), (1761, 'C'), (1837, 'D'), (515, 'C'), (1324, 'D'), (1800, 'E2'), (1574, 'C'), (1629, 'C'), (1615, 'B'), (1864, 'C'), (1468, 'C'), (1774, 'C'), (1213, 'D1'), (1602, 'C'), (1668, 'C'), (2, 'A'), (279, 'B'), (1417, 'C'), (1789, 'C'), (189, 'A'), (1872, 'E'), (996, 'B'), (1538, 'C'), (1721, 'C'), (1352, 'D'), (1842, 'C'), (1366, 'B'), (1462, 'D'), (1591, 'C'), (1618, 'D'), (1553, 'B'), (230, 'B'), (479, 'C'), (1513, 'B'), (545, 'C'), (1804, 'C'), (1326, 'C'), (1551, 'B2'), (1764, 'C'), (538, 'A'), (1436, 'C'), (1370, 'C'), (1506, 'E'), (1453, 'B')}",216
egor7002,1581.0,Yes,"{(1846, 'E1'), (1693, 'A'), (1845, 'C'), (1829, 'F'), (1365, 'C'), (1814, 'C'), (489, 'C'), (1183, 'D'), (1526, 'C1'), (1490, 'E'), (676, 'C'), (515, 'C'), (1195, 'C'), (1324, 'D'), (1487, 'D'), (698, 'A'), (1838, 'C'), (1809, 'C'), (279, 'B'), (1368, 'B'), (1851, 'D'), (1348, 'B'), (455, 'A'), (479, 'C'), (1839, 'C'), (1363, 'B'), (1526, 'B'), (1183, 'C'), (1840, 'D'), (1370, 'C'), (584, 'B'), (520, 'B')}",32
yyytf__,1616.0,Yes,"{(1768, 'C'), (1851, 'E'), (1833, 'D'), (1766, 'C'), (774, 'D'), (1726, 'C'), (1829, 'F'), (1860, 'C'), (1215, 'B'), (1081, 'C'), (1825, 'C'), (1399, 'D'), (1728, 'C'), (1838, 'C'), (1809, 'C'), (1054, 'C'), (991, 'D'), (1857, 'E'), (1863, 'D'), (1373, 'C'), (1722, 'G'), (1772, 'D'), (1879, 'C'), (53, 'D'), (1839, 'C'), (1443, 'C'), (505, 'B'), (1826, 'C'), (1840, 'D'), (1844, 'D'), (1858, 'B'), (1788, 'C'), (1846, 'E1'), (1767, 'D'), (1857, 'D'), (1873, 'G'), (231, 'B'), (1845, 'C'), (1765, 'N'), (1739, 'C'), (1805, 'C'), (271, 'C'), (1792, 'C'), (1740, 'D'), (698, 'A'), (1818, 'C'), (1811, 'E'), (803, 'A'), (1791, 'F'), (1385, 'D'), (1771, 'B'), (1851, 'D'), (1775, 'B'), (1742, 'F'), (1790, 'E'), (1800, 'E1'), (1102, 'D'), (1873, 'F'), (1737, 'C'), (414, 'B'), (1814, 'C'), (1690, 'E'), (1753, 'A2'), (1195, 'C'), (864, 'D'), (1714, 'E'), (1844, 'C'), (1831, 'C'), (245, 'D'), (1760, 'F'), (1850, 'G'), (1646, 'C'), (1738, 'C'), (1855, 'C1'), (1862, 'D'), (1051, 'C'), (987, 'C'), (1178, 'B'), (1624, 'D'), (1256, 'D'), (1823, 'C'), (1774, 'B'), (489, 'C'), (1761, 'C'), (1389, 'C'), (1285, 'B'), (1837, 'D'), (1800, 'E2'), (1710, 'A'), (1864, 'C'), (997, 'A'), (435, 'B'), (1789, 'C'), (1721, 'C'), (1742, 'G'), (1366, 'B'), (1850, 'F'), (1276, 'A'), (1870, 'C'), (191, 'A'), (602, 'B'), (1366, 'C'), (746, 'D'), (1764, 'C'), (520, 'B'), (1081, 'B')}",106
Senior,1754.0,Yes,"{(1851, 'E'), (1766, 'C'), (1660, 'C'), (1829, 'F'), (1692, 'G'), (1860, 'C'), (1847, 'C'), (1526, 'C1'), (1650, 'D'), (1728, 'C'), (1809, 'C'), (1338, 'A'), (1857, 'E'), (1863, 'D'), (1722, 'G'), (1879, 'C'), (1705, 'C'), (455, 'A'), (505, 'B'), (1526, 'B'), (386, 'B'), (1245, 'C'), (679, 'A'), (1858, 'B'), (478, 'B'), (1846, 'E1'), (1857, 'D'), (1873, 'G'), (1845, 'C'), (1167, 'C'), (1684, 'C'), (1673, 'C'), (1794, 'C'), (550, 'B'), (1792, 'C'), (698, 'A'), (24, 'A'), (1791, 'F'), (550, 'C'), (1676, 'G'), (802, 'J'), (1771, 'B'), (1851, 'D'), (1348, 'B'), (580, 'B'), (523, 'C'), (1742, 'F'), (107, 'A'), (1667, 'A'), (580, 'C'), (1352, 'E'), (1627, 'B'), (1790, 'E'), (771, 'A'), (1733, 'C'), (1638, 'C'), (1682, 'C'), (1676, 'H2'), (1873, 'F'), (1675, 'E'), (1676, 'H1'), (545, 'D'), (1807, 'E'), (1690, 'E'), (1659, 'B'), (977, 'E'), (1195, 'C'), (1692, 'F'), (1733, 'D1'), (1669, 'H'), (1644, 'C'), (550, 'A'), (1661, 'B'), (1760, 'F'), (1850, 'G'), (1646, 'C'), (1617, 'C'), (893, 'C'), (1634, 'B'), (1855, 'C1'), (1862, 'D'), (1736, 'C1'), (1795, 'C'), (1352, 'F'), (1624, 'D'), (1691, 'C'), (1867, 'C'), (727, 'C'), (1774, 'B'), (489, 'C'), (1719, 'C'), (1323, 'C'), (1774, 'C'), (475, 'B'), (1703, 'F'), (279, 'B'), (1789, 'C'), (862, 'B'), (189, 'A'), (1872, 'E'), (1538, 'C'), (600, 'B'), (1721, 'C'), (1742, 'G'), (1352, 'D'), (1670, 'C'), (1618, 'D'), (1850, 'F'), (1870, 'C'), (1676, 'F'), (230, 'B'), (479, 'C'), (545, 'C'), (1675, 'D'), (1741, 'D'), (1698, 'C'), (1649, 'B'), (520, 'B'), (1647, 'C')}",119
_ChiFAN_,1606.0,Yes,"{(1768, 'C'), (91, 'B'), (1676, 'G'), (1862, 'D'), (1646, 'C'), (1873, 'G'), (1879, 'C'), (1445, 'C'), (1864, 'C'), (1867, 'C'), (1873, 'F'), (1764, 'C'), (1860, 'C')}",13
Hagag,1590.0,Yes,"{(1768, 'C'), (707, 'C'), (1851, 'E'), (608, 'B'), (1833, 'D'), (1766, 'C'), (1821, 'C'), (1515, 'C'), (1143, 'C'), (1649, 'C'), (1660, 'C'), (1829, 'F'), (1692, 'G'), (1860, 'C'), (460, 'B'), (1847, 'C'), (1825, 'C'), (1609, 'C'), (1526, 'C1'), (1081, 'C'), (526, 'B'), (152, 'C'), (1519, 'C'), (1538, 'F'), (687, 'A'), (1728, 'C'), (1717, 'C'), (1744, 'E1'), (1838, 'C'), (1108, 'D'), (1215, 'C'), (1494, 'B'), (1866, 'B'), (1809, 'C'), (275, 'C'), (277, 'A'), (1016, 'B'), (1863, 'D'), (1857, 'E'), (1375, 'C'), (437, 'B'), (96, 'B'), (1178, 'D'), (1722, 'G'), (1772, 'D'), (1879, 'C'), (1549, 'C'), (1705, 'C'), (1732, 'D1'), (83, 'A'), (1839, 'C'), (1826, 'C'), (450, 'B'), (1711, 'B'), (1350, 'B'), (505, 'B'), (981, 'C'), (371, 'B'), (320, 'B'), (131, 'C'), (252, 'C'), (124, 'B'), (1840, 'D'), (1696, 'C'), (1272, 'D'), (1762, 'C'), (930, 'A'), (518, 'B'), (1844, 'D'), (1194, 'C'), (1858, 'B'), (1711, 'C'), (1788, 'C'), (588, 'B'), (1846, 'E1'), (1767, 'D'), (1857, 'D'), (1873, 'G'), (1169, 'B'), (1869, 'C'), (1101, 'C'), (1845, 'C'), (1158, 'A'), (1673, 'C'), (1765, 'N'), (762, 'A'), (1805, 'C'), (1228, 'B'), (1794, 'C'), (165, 'B'), (1553, 'D'), (816, 'B'), (1792, 'C'), (1740, 'D'), (698, 'A'), (177, 'C2'), (1818, 'C'), (1774, 'B'), (1811, 'E'), (1569, 'C'), (1397, 'B'), (246, 'B'), (1701, 'C'), (550, 'C'), (1791, 'F'), (312, 'B'), (50, 'B'), (1294, 'C'), (88, 'C'), (378, 'B'), (1676, 'G'), (1385, 'D'), (1771, 'B'), (1758, 'C'), (514, 'B'), (1851, 'D'), (580, 'B'), (1786, 'B'), (151, 'C'), (1742, 'F'), (1754, 'C1'), (1776, 'L'), (1547, 'D'), (1654, 'C'), (1203, 'C'), (809, 'A'), (580, 'C'), (1667, 'A'), (1220, 'B'), (1790, 'E'), (1101, 'E'), (1546, 'C'), (1748, 'B'), (771, 'A'), (236, 'B'), (1735, 'C'), (1552, 'B'), (940, 'B'), (1800, 'E1'), (278, 'C'), (1475, 'C'), (1733, 'C'), (1454, 'D'), (1627, 'C'), (1682, 'C'), (1676, 'H2'), (1873, 'F'), (690, 'C2'), (1814, 'C'), (414, 'B'), (1807, 'E'), (1037, 'A'), (570, 'B'), (357, 'C'), (1459, 'B'), (192, 'A'), (546, 'C'), (1753, 'A2'), (1690, 'E'), (1659, 'B'), (1692, 'F'), (1733, 'D1'), (1750, 'C'), (1816, 'C'), (1499, 'C'), (295, 'A'), (1778, 'B'), (1644, 'C'), (1516, 'B'), (1714, 'E'), (1844, 'C'), (1661, 'B'), (1831, 'C'), (1820, 'C'), (1265, 'B'), (1659, 'C'), (1760, 'F'), (1542, 'B'), (219, 'B'), (1850, 'G'), (1646, 'C'), (1409, 'D'), (1617, 'C'), (1606, 'C'), (4, 'C'), (893, 'C'), (1634, 'B'), (459, 'B'), (1855, 'C1'), (1427, 'B'), (437, 'A'), (804, 'B'), (1862, 'D'), (1214, 'A'), (1740, 'C'), (1736, 'C1'), (1795, 'C'), (977, 'D'), (1007, 'A'), (300, 'B'), (1178, 'B'), (1810, 'C'), (987, 'C'), (276, 'C'), (1759, 'E'), (1176, 'C'), (1266, 'C'), (870, 'C'), (1521, 'B'), (1174, 'C'), (1096, 'B'), (1691, 'C'), (1612, 'C'), (1693, 'A'), (1746, 'C'), (1823, 'C'), (1867, 'C'), (1323, 'B'), (1178, 'C'), (1651, 'C'), (489, 'C'), (1706, 'C'), (104, 'C'), (1761, 'C'), (1490, 'F'), (177, 'C1'), (577, 'C'), (304, 'C'), (1837, 'D'), (572, 'B'), (462, 'B'), (515, 'C'), (1725, 'G'), (1800, 'E2'), (598, 'B'), (1719, 'C'), (1391, 'C'), (1864, 'C'), (1404, 'A'), (1774, 'C'), (1534, 'C'), (1602, 'C'), (1703, 'F'), (1296, 'C'), (1285, 'C'), (796, 'B'), (17, 'B'), (1789, 'C'), (189, 'A'), (1872, 'E'), (1166, 'C'), (862, 'B'), (1189, 'C'), (611, 'B'), (479, 'B'), (1538, 'C'), (1721, 'C'), (1759, 'D'), (1742, 'G'), (1842, 'C'), (1462, 'D'), (1670, 'C'), (1618, 'D'), (1850, 'F'), (1607, 'D'), (1870, 'C'), (651, 'C'), (1551, 'C'), (1676, 'F'), (479, 'C'), (230, 'B'), (545, 'C'), (1330, 'B'), (1749, 'C'), (617, 'B'), (1183, 'C'), (60, 'B'), (1804, 'C'), (1741, 'D'), (1698, 'C'), (1551, 'B2'), (919, 'C'), (1764, 'C'), (1649, 'B'), (1647, 'C')}",285
AyanVishwakarma,1661.0,Yes,"{(1735, 'C'), (1857, 'D'), (1733, 'C'), (1821, 'C'), (1746, 'C'), (1869, 'C'), (1737, 'C'), (1692, 'G'), (1860, 'C'), (489, 'C'), (1706, 'C'), (1739, 'C'), (1761, 'C'), (1690, 'E'), (1692, 'F'), (1733, 'D1'), (1647, 'C'), (1864, 'C'), (1811, 'E'), (1809, 'C'), (1820, 'C'), (1703, 'F'), (1701, 'C'), (1857, 'E'), (1872, 'E'), (356, 'A'), (1646, 'C'), (1679, 'C'), (1870, 'C'), (1705, 'C'), (1738, 'C'), (1786, 'B'), (1634, 'B'), (1855, 'C1'), (1711, 'B'), (1698, 'C'), (1711, 'C'), (1737, 'B'), (1810, 'C')}",39
